# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
0.988,71.9295764,1451.929576,145.6198992,145.6198996,143.5347114,143.5347135,-0.0027332,4.76E-05,0.0027336,270.9978593,0.0103661,0.0249574,43.8,-120.63,3.84E-04,0,0,0,89.9961246,276.4872339,7349.194135,1567.471871,2.0516095,0.0217423,9.8006459,143.0347223,112.2704032,2.908028,1192.628892,16.5581155,65.7375896,0.6633926,0.2593428,0.2594376,0.1446123,0.6633926,9.77E-05,2.04E-04,1.05E-04,0,0,0,0,0,0,0,5.5624578,850.6733252,0.0010633,334.6697494,0.4351152,1.55E+07,10.5791,87.8996865,0.05,0.3747426,0.0153284
1.038,79.3895159,1459.389516,152.7680525,152.7680529,142.3790658,142.3790684,-0.0032829,6.68E-05,0.0032835,271.1654519,0.01165,0.0268612,43.8,-120.63,3.47E-04,0,0,0,89.9957506,276.5037245,7318.116142,1536.393879,2.0472079,0.021731,9.800623,143.0957578,112.1312357,2.9269524,1186.875115,16.5482489,73.2064842,0.6717575,0.2577597,0.2669051,0.1470927,0.6717575,8.86E-05,2.90E-04,3.14E-05,0,0,0,0,0,0,0,5.5139681,849.8798015,0.0010625,334.6403647,0.4565141,1.63E+07,10.5791,87.8996865,0.028,0.3795614,0.0160808
1.066,83.722746,1463.722746,156.7452076,156.7452081,141.69978,141.6997828,-0.0036195,8.01E-05,0.0036204,271.2673043,0.0124196,0.0281957,43.8,-120.63,2.58E-04,0,0,0,89.9954999,275.5785534,7300.712467,1518.990203,2.0447305,0.0217247,9.8006096,143.1312729,112.0527843,2.9377252,1183.653,16.5426876,77.5922232,0.6766272,0.2568974,0.2712052,0.1485246,0.6766272,6.60E-05,-2.11E-04,-4.35E-04,0,0,0,0,0,0,0,5.4858022,849.41887,0.001062,334.6232961,0.4684229,1.67E+07,10.5791,87.8996865,0.042,0.38406,0.0164994
1.108,90.4307685,1470.430769,162.6782705,162.6782711,140.8187463,140.8187495,-0.0041662,1.03E-04,0.0041675,271.4181293,0.0136479,0.0303426,43.8,-120.6300001,1.89E-04,0,0,0,89.995105,274.4371799,7275.129064,1493.4068,2.0410724,0.0217153,9.800589,143.1861253,111.9367794,2.9538757,1180.207923,16.5525781,84.4328258,0.6840203,0.2556327,0.2776579,0.1507297,0.6840203,4.84E-05,2.11E-04,3.77E-05,0,0,0,0,0,0,0,5.4422,848.7053287,0.0010613,334.5968732,0.4861918,1.73E+07,10.5791,87.8996865,0.05,0.3889617,0.017124
1.158,98.7402487,1478.740249,169.6916348,169.6916355,139.7027346,139.7027384,-0.0048868,1.34E-04,0.0048886,271.5765379,0.0152223,0.0324357,43.8,-120.6300001,1.70E-04,0,0,0,89.9947003,273.0978513,7244.672632,1462.950368,2.0366917,0.0217042,9.8005634,143.2545412,111.79761,2.9734979,1176.106641,16.5644451,93.0041955,0.6930535,0.2541672,0.2854433,0.153443,0.6930535,4.36E-05,2.75E-04,-8.07E-05,0,0,0,0,0,0,0,5.3881884,847.8214382,0.0010604,334.5641422,0.5072021,1.80E+07,10.5791,87.8996865,0.05,0.3957515,0.0178622
1.208,107.3989698,1487.39897,176.6472792,176.64728,138.5109126,138.5109169,-0.0056885,1.68E-04,0.005691,271.6904155,0.0168841,0.0343621,43.8,-120.6300001,2.21E-04,0,0,0,89.9943203,271.4182848,7214.2162,1432.493936,2.0322827,0.0216931,9.8005368,143.3329369,111.6572656,2.9941745,1172.005359,16.5764138,102.0545048,0.7024051,0.2527411,0.2934158,0.1562482,0.7024051,5.71E-05,-9.37E-05,2.28E-04,0,0,0,0,0,0,0,5.3319067,846.9003984,0.0010594,334.5300355,0.5280461,1.88E+07,10.5791,87.8996865,0.05,0.4044236,0.0185944
1.258,116.403953,1496.403953,183.5415043,183.5415053,137.245878,137.2458828,-0.0065758,2.02E-04,0.0065789,271.7565297,0.018651,0.0361013,43.8,-120.6300001,2.69E-04,0,0,0,89.9939569,270.5505529,7183.759768,1402.037504,2.0278451,0.021682,9.8005091,143.4225673,111.5157311,3.0160256,1167.904077,16.5884855,111.5581642,0.7118728,0.2513504,0.3013812,0.1591412,0.7118728,6.97E-05,5.71E-04,1.62E-04,0,0,0,0,0,0,0,5.2733743,845.9425263,0.0010585,334.4945648,0.548713,1.95E+07,10.5791,87.8996865,0.003,0.4123534,0.0193201
1.261,116.955195,1496.955195,183.9531247,183.9531256,137.1676381,137.1676429,-0.0066319,2.04E-04,0.006635,271.758819,0.018759,0.0360253,43.8,-120.6300001,2.52E-04,0,0,0,89.9939569,270.5505529,7181.932382,1400.210118,2.0275779,0.0216814,9.8005074,143.4283107,111.5072009,3.0173748,1167.658,16.5892131,112.1427239,0.7124442,0.251268,0.3018588,0.1593174,0.7124442,6.51E-05,3.25E-04,1.23E-04,0,0,0,0,0,0,0,5.2697912,845.88389,0.0010584,334.4923935,0.5499471,1.95E+07,10.5791,87.8996865,0.0045,0.4208031,0.0193634
1.2655,117.7843723,1497.784372,184.5699809,184.5699819,136.9905932,136.9905979,-0.0067166,2.07E-04,0.0067198,271.7619227,0.0189206,0.0359045,43.8,-120.6300001,2.26E-04,0,0,0,89.9939569,270.5505529,7179.259674,1397.53741,2.027187,0.0216804,9.8005049,143.4369909,111.4947169,3.0193754,1166.877744,16.5843039,113.0263407,0.7133268,0.2511447,0.3025997,0.1595823,0.7133268,5.86E-05,-1.62E-04,-4.37E-04,0,0,0,0,0,0,0,5.2644016,845.7956893,0.0010583,334.4891274,0.5517967,1.96E+07,10.5791,87.8996865,0.00675,0.4296603,0.0194284
1.27225,119.0333384,1499.033338,185.4937681,185.4937691,136.7238938,136.7238984,-0.006845,2.11E-04,0.0068483,271.7658645,0.019162,0.0357219,43.8,-120.6300001,1.92E-04,0,0,0,89.9939569,270.5505529,7175.250612,1393.528348,2.0266001,0.0216789,9.800501,143.4501522,111.4759734,3.0223912,1165.70736,16.5769331,114.3581145,0.7146524,0.2509602,0.3037115,0.1599807,0.7146524,4.97E-05,-2.05E-04,3.29E-04,0,0,0,0,0,0,0,5.2562833,845.6628351,0.0010582,334.4842077,0.5545666,1.97E+07,10.5791,87.8996865,0.010125,0.4383192,0.0195256
1.282375,120.9184641,1500.918464,186.876062,186.876063,136.3212679,136.3212725,-0.0070408,2.18E-04,0.0070441,271.770267,0.0195218,0.0354454,43.8,-120.6300001,1.53E-04,0,0,0,89.9939569,270.5505529,7169.23702,1387.514756,2.0257189,0.0216767,9.8004952,143.4702,111.4478189,3.0269476,1163.951784,16.5658617,116.370239,0.7166425,0.2506848,0.3053771,0.1605806,0.7166425,3.96E-05,-4.81E-06,4.23E-04,0,0,0,0,0,0,0,5.24403,845.4670469,0.001058,334.4767822,0.5587116,1.98E+07,10.5791,87.8996865,0.0151875,0.4426897,0.0196711
1.2975625,123.7723429,1503.772343,188.9418199,188.941821,135.7115945,135.7115993,-0.0073412,2.27E-04,0.0073447,271.7737738,0.0200578,0.0357494,43.8,-120.6300001,1.27E-04,0,0,0,89.9938713,270.7100511,7160.216631,1378.494367,2.0243949,0.0216735,9.8004864,143.500933,111.4054984,3.033853,1161.318419,16.5492196,119.4204059,0.7196309,0.2502742,0.3078711,0.1614855,0.7196309,3.29E-05,5.37E-05,3.68E-04,0,0,0,0,0,0,0,5.2254798,845.1781893,0.0010577,334.4655407,0.5649067,2.00E+07,10.5791,87.8996865,0.0227813,0.4529,0.0198886
1.3203438,128.11181,1508.11181,192.0229684,192.0229695,134.784548,134.7845529,-0.0078072,2.42E-04,0.007811,271.7735082,0.0208803,0.0365708,43.8,-120.6300001,9.90E-05,0,0,0,89.993698,271.1004753,7146.686047,1364.963783,2.0224041,0.0216685,9.8004731,143.5485552,111.3418175,3.0443741,1157.368373,16.524178,124.0646293,0.7241205,0.2496647,0.3116018,0.162854,0.7241205,2.57E-05,1.03E-04,-4.08E-04,0,0,0,0,0,0,0,5.1972732,844.7389666,0.0010572,334.4484476,0.5741482,2.04E+07,10.5791,87.8996865,0.0341719,0.4702264,0.0202129
1.3545156,134.7520156,1514.752016,196.6046666,196.6046678,133.3659902,133.3659954,-0.0085419,2.63E-04,0.008546,271.7649218,0.0221405,0.0369752,43.8,-120.6300001,4.88E-05,0,0,0,89.9935307,271.2178241,7126.390172,1344.667908,2.019407,0.0216611,9.8004527,143.6232695,111.2458426,3.0605086,1151.443303,16.4864377,131.1833813,0.7308676,0.248764,0.3171732,0.1649304,0.7308676,1.27E-05,2.42E-04,-4.84E-04,0,0,0,0,0,0,0,5.1541119,844.0668729,0.0010566,334.4222918,0.5878934,2.08E+07,10.5791,87.8996865,0.05,0.4712932,0.0206952
1.4045156,144.748074,1524.748074,203.2198492,203.2198507,131.2275537,131.2275587,-0.0096938,2.95E-04,0.0096983,271.7425622,0.0239783,0.036226,43.8,-120.6300001,2.31E-04,0,0,0,89.9934277,272.6939411,7096.693418,1314.971154,2.0149978,0.0216503,9.8004219,143.7386888,111.1044237,3.0847865,1142.773791,16.4308282,141.941497,0.7408736,0.2474742,0.3253833,0.1680162,0.7408736,6.04E-05,-2.32E-04,2.62E-04,0,0,0,0,0,0,0,5.0891375,843.0551137,0.0010555,334.3829173,0.6077459,2.15E+07,10.5791,87.8996865,0.05,0.4723353,0.0213915
1.4545156,155.0721859,1535.072186,209.7261819,209.7261835,129.014208,129.0142126,-0.0109365,3.30E-04,0.0109415,271.7276314,0.0257146,0.0345547,43.8,-120.6300001,4.68E-04,0,7.36E-06,-3.12E-08,89.9934277,272.6939411,7066.996664,1285.2744,2.01056,0.0216395,9.8003902,143.8608648,110.9618163,3.1098154,1134.104279,16.3747522,153.1019917,0.7510631,0.246216,0.3336947,0.1711524,0.7510631,1.23E-04,3.47E-04,1.69E-04,0,0,0,0,0,0,0,5.0220308,842.0101504,0.0010545,334.3422507,0.6272799,2.22E+07,10.5791,87.8996865,0.0524844,0.4734408,0.0220764
1.507,166.2561335,1546.256134,216.4348352,216.434837,126.6172914,126.6172965,-0.0123335,3.71E-04,0.012339,271.7225673,0.027545,0.0360143,43.8,-120.6300002,4.14E-04,0,2.79E-05,-1.71E-05,89.993104,270.6175814,7035.824353,1254.102089,2.0058705,0.0216281,9.8003558,143.9959325,110.810828,3.1368552,1125.004,16.3153816,165.193412,0.7617457,0.2449275,0.3423266,0.1744916,0.7617457,1.09E-04,6.42E-05,-4.73E-04,0,0,0,0,0,0,0,4.9493351,840.8781582,0.0010533,334.2981971,0.6474305,2.29E+07,10.5791,87.8996865,0.05,0.4748128,0.0227825
1.557,177.2352134,1557.235213,222.7095434,222.7095453,124.3591877,124.3591947,-0.0137567,4.09E-04,0.0137628,271.7014279,0.0294922,0.041647,43.8,-120.6300002,2.54E-04,0,0,0,89.9923804,269.5066067,7007.163537,1225.441274,2.0015303,0.0216177,9.800322,144.130026,110.6708192,3.162765,1117.195841,16.26847,177.1182295,0.7721828,0.2437289,0.350742,0.1777119,0.7721828,6.73E-05,6.26E-04,2.25E-04,0,0,0,0,0,0,0,4.8779711,839.7669017,0.0010522,334.2549505,0.6662865,2.35E+07,10.5791,87.8996865,0.05,0.476019,0.023443
1.607,188.5251778,1568.525178,228.8696658,228.869668,122.035217,122.0352262,-0.0152855,4.42E-04,0.0152919,271.6576262,0.0317098,0.0475532,43.8,-120.6300002,4.97E-04,0,-3.28E-05,-1.53E-05,89.9916157,269.6108661,6978.502722,1196.780458,1.9971623,0.0216072,9.8002873,144.2679438,110.5296604,3.189145,1109.387682,16.2211739,189.373266,0.7826245,0.2425569,0.3591026,0.1809649,0.7826245,1.32E-04,4.85E-04,2.13E-04,0,0,0,0,0,0,0,4.8045863,838.6241789,0.0010511,334.2104793,0.684807,2.41E+07,10.5791,87.8996865,0.05,0.4772103,0.0240915
1.657,200.1202174,1580.120217,234.9120134,234.9120158,119.6470415,119.6470511,-0.0169312,4.72E-04,0.0169378,271.598048,0.0340824,0.0478812,43.8,-120.6300002,3.67E-04,0,-4.74E-06,-1.94E-05,89.9913235,271.3274197,6949.841907,1168.119643,1.9927664,0.0215968,9.8002516,144.4100992,110.3873372,3.2160356,1101.579523,16.1734885,201.9413116,0.7930788,0.2414109,0.3674239,0.184244,0.7930788,9.79E-05,5.69E-04,-1.43E-05,0,0,0,0,0,0,0,4.7292186,837.4505776,0.0010499,334.1648065,0.7029825,2.48E+07,10.5791,87.8996865,0.05,0.478519,0.0247275
1.707,212.0143579,1592.014358,240.8331096,240.8331123,117.18715,117.1871574,-0.0186923,5.05E-04,0.0186991,271.5482137,0.0362946,0.0416974,43.8,-120.6300002,4.63E-04,0,-2.23E-05,-9.72E-06,89.9915967,273.8255883,6921.181092,1139.458828,1.988342,0.0215863,9.800215,144.5549543,110.2438354,3.2432928,1093.771364,16.1254087,214.8688337,0.8037974,0.2402902,0.3759648,0.1875423,0.8037974,1.24E-04,8.03E-04,4.78E-04,0,0,0,0,0,0,0,4.6519067,836.2467026,0.0010487,334.1179554,0.7208027,2.54E+07,10.5791,87.8996865,0.039,0.4799167,0.0253508
1.746,221.4954758,1601.495476,245.3653343,245.3653372,115.2290777,115.2290838,-0.0201376,5.37E-04,0.0201447,271.5266716,0.0378108,0.037495,43.8,-120.6300003,5.99E-04,0,9.33E-06,-4.09E-05,89.9917553,272.225695,6898.825656,1117.103392,1.9848711,0.0215782,9.8001859,144.6695522,110.1310762,3.264784,1087.681,16.0876297,225.1259333,0.8120953,0.2394335,0.3825377,0.1901241,0.8120953,1.61E-04,4.09E-04,8.05E-05,0,0,0,0,0,0,0,4.5902794,835.2870636,0.0010477,334.0806093,0.7344495,2.58E+07,10.5791,87.8996865,0.05,0.4811524,0.0258278
1.796,233.9062369,1613.906237,251.0341679,251.034171,111.5163789,111.516387,-0.0220745,5.79E-04,0.0220821,271.5019176,0.0397704,0.0426965,43.8,-120.6300003,5.33E-04,0,9.83E-07,-6.32E-05,89.9911688,268.0833442,6871.131714,1089.40945,1.9805468,0.0215681,9.8001477,144.8177594,109.9903726,3.2920935,1071.999487,15.9196562,238.417676,0.8226367,0.2383626,0.3908509,0.1934233,0.8226367,1.44E-04,3.85E-04,-3.21E-04,0,0,0,0,0,0,0,4.5096095,834.0308984,0.0010464,334.0317233,0.7515279,2.64E+07,10.5791,87.8996865,0.05,0.4822455,0.0264246
1.846,246.5957736,1626.595774,256.515852,256.5158555,107.7429193,107.7429322,-0.0241194,6.09E-04,0.0241271,271.4457989,0.0420811,0.0528951,43.8,-120.6300003,6.22E-04,0,-2.52E-05,-6.35E-05,89.9901476,267.9977308,6843.437772,1061.715508,1.9761951,0.021558,9.8001087,144.9655317,109.8485301,3.3194697,1056.317975,15.7503227,251.9195895,0.8335068,0.23741,0.399409,0.1966878,0.8335068,1.69E-04,8.35E-04,-9.55E-05,0,0,0,0,0,0,0,4.4271275,832.7465167,0.0010451,333.9817392,0.7680535,2.69E+07,10.5791,87.8996865,0.019,0.4833119,0.0270016
1.865,251.4889353,1631.488935,258.5492226,258.5492262,106.2953936,106.295408,-0.0249286,6.15E-04,0.0249362,271.4141805,0.0431108,0.0553346,43.8,-120.6300003,6.35E-04,0,-1.96E-05,-4.94E-05,89.9898341,269.4380008,6832.914074,1051.191811,1.9745342,0.0215542,9.8000936,145.0215241,109.7943285,3.3298859,1050.359,15.6856159,257.0885212,0.8376844,0.2371714,0.4025956,0.1979174,0.8376844,1.73E-04,9.42E-04,1.38E-05,0,0,0,0,0,0,0,4.3953219,832.2512514,0.0010446,333.9624651,0.7741865,2.71E+07,10.5791,87.8996865,0.0285,0.4845156,0.0272157
1.8935,258.9006157,1638.900616,261.5637057,261.5637096,105.2446438,105.2446574,-0.0261797,6.25E-04,0.0261871,271.3665292,0.044678,0.0534208,43.8,-120.6300003,4.74E-04,0,-1.87E-06,-3.51E-05,89.9897879,271.6456918,6817.44345,1035.721186,1.9720852,0.0215485,9.8000708,145.1059182,109.7143443,3.3454239,1049.190062,15.7037513,264.8792382,0.8439047,0.236814,0.4073319,0.1997589,0.8439047,1.29E-04,5.64E-04,8.17E-05,0,0,0,0,0,0,0,4.347146,831.5010722,0.0010439,333.9332705,0.7832814,2.74E+07,10.5791,87.8996865,0.04275,0.4856125,0.027533
1.93625,270.1781483,1650.178148,266.0287211,266.0287252,103.639267,103.6392755,-0.0281352,6.44E-04,0.0281425,271.3111804,0.0467431,0.041917,43.8,-120.6300004,4.34E-04,0,-2.39E-05,-4.11E-05,89.9903348,271.5970308,6794.237514,1012.51525,1.9683953,0.0215401,9.8000361,145.2330785,109.593685,3.3688493,1047.436654,15.7311099,276.7031135,0.8531773,0.2362767,0.4143735,0.2025271,0.8531773,1.19E-04,2.27E-04,4.26E-04,0,0,0,0,0,0,0,4.273842,830.3596076,0.0010427,333.8888483,0.7967583,2.79E+07,10.5791,87.8996865,0.05,0.4867943,0.028003
1.98625,283.6083296,1663.60833,271.1622956,271.1623,101.6913441,101.6913505,-0.0305192,6.68E-04,0.0305265,271.254577,0.0485767,0.0361145,43.8,-120.6300004,8.25E-04,0,3.17E-05,-2.75E-06,89.9905373,269.3749885,6767.096067,985.3738034,1.9640543,0.0215302,9.7999948,145.3822105,109.451513,3.3963851,1045.385885,15.7633473,290.9133199,0.8644944,0.2356474,0.4230769,0.2057701,0.8644944,2.27E-04,5.21E-04,4.45E-04,0,0,0,0,0,0,0,4.1865459,829.000261,0.0010413,333.8359468,0.8122621,2.84E+07,10.5791,87.8996865,0.00875,0.4878916,0.0285434
1.995,285.9848881,1665.984888,272.0505788,272.0505831,101.3445834,101.3445903,-0.0309456,6.72E-04,0.0309529,271.2442019,0.0488949,0.0374514,43.8,-120.6300004,7.36E-04,0,4.69E-05,-4.78E-07,89.9904179,269.4987519,6762.346314,980.6240503,1.9632918,0.0215284,9.7999875,145.4086229,109.4265156,3.4012447,1045.027,15.7690155,293.4289561,0.8664883,0.2355372,0.4246133,0.2063378,0.8664883,2.02E-04,0.0010066,2.86E-04,0,0,0,0,0,0,0,4.1710982,828.7597157,0.0010411,333.8265855,0.8149458,2.85E+07,10.5791,87.8996865,0.013125,0.4891094,0.0286369
2.008125,289.5641924,1669.564192,273.3604682,273.3604726,98.25875,98.2587582,-0.0315907,6.77E-04,0.0315979,271.2283171,0.0494026,0.04006,43.8,-120.6300004,5.31E-04,0,6.17E-05,1.15E-05,89.990168,269.9293011,6755.693034,973.9707701,1.9622223,0.021526,9.7999765,145.4478851,109.391441,3.4082714,1027.175125,15.5149204,297.163572,0.869434,0.235374,0.4268814,0.2071785,0.869434,1.46E-04,6.39E-04,3.40E-05,0,0,0,0,0,0,0,4.1478327,828.3974335,0.0010407,333.8124866,0.8189043,2.86E+07,10.5791,87.8996865,0.0196875,0.4917775,0.0287748
2.0278125,294.9647206,1674.964721,275.2494758,275.2494804,93.6431762,93.6431874,-0.0325714,6.85E-04,0.0325786,271.2046251,0.0502407,0.0458435,43.8,-120.6300004,1.28E-04,0,0,0,89.9896678,270.571437,6745.713114,963.9908497,1.9606149,0.0215224,9.7999599,145.505104,109.3386994,3.4186655,1000.397313,15.1328369,302.5996196,0.8736944,0.2351372,0.4301583,0.2083988,0.8736944,3.54E-05,1.24E-04,3.33E-04,0,0,0,0,0,0,0,4.1127293,827.8508147,0.0010402,333.791214,0.8246157,2.88E+07,10.5791,87.8996865,0.0295313,0.4928884,0.0289736
2.0573438,303.1330115,1683.133012,277.913025,277.9130298,86.7521148,86.7521325,-0.0340764,6.96E-04,0.0340835,271.1708414,0.0517322,0.0553339,43.8,-120.6300004,5.03E-04,0,-6.69E-05,1.65E-08,89.9888337,270.642771,6730.743233,949.0209691,1.9581968,0.0215169,9.7999348,145.5853427,109.2592937,3.4337561,960.2305937,14.5575849,310.3635539,0.8797268,0.2348002,0.4347913,0.2101353,0.8797268,1.39E-04,3.47E-04,-3.81E-04,0,0,0,0,0,0,0,4.0596354,827.0240545,0.0010393,333.7590391,0.8326757,2.91E+07,10.5791,87.8996865,0.0356562,0.4940971,0.029254
2.093,313.0957404,1693.09574,280.8587664,280.8587715,78.488867,78.4888884,-0.0359575,7.11E-04,0.0359645,271.1323531,0.0538049,0.0579731,43.8,-120.6300004,7.12E-04,0,-1.67E-05,-5.68E-06,89.9883248,271.1616298,6712.668488,930.9462244,1.9552657,0.0215103,9.7999041,145.6756213,109.1629467,3.4513971,911.733,13.8595984,319.0797597,0.8864344,0.2344232,0.4399333,0.2120779,0.8864344,1.98E-04,0.0010201,3.98E-04,0,0,0,0,0,0,0,3.9948777,826.0156689,0.0010383,333.7197959,0.8416006,2.93E+07,10.5791,87.8996865,0.05,0.4951655,0.029564
2.143,327.2283209,1707.228321,284.2756441,284.2756496,58.2328625,58.2328777,-0.0387126,7.38E-04,0.0387196,271.0916075,0.0562404,0.0419908,43.8,-120.6300005,2.51E-04,0,-1.23E-05,-1.61E-05,89.9887555,271.8194712,6691.19014,909.467876,1.9517665,0.0215025,9.7998607,145.7831249,109.0477802,3.4724452,784.5906923,11.9651977,329.3708383,0.8944126,0.2339797,0.4460695,0.2143634,0.8944126,7.00E-05,4.00E-04,2.36E-04,0,0,0,0,0,0,0,3.9030159,824.5852284,0.0010368,333.6641276,0.8519815,2.97E+07,10.5791,87.8996865,0.015,0.4962684,0.0299237
2.158,331.4987806,1711.498781,285.103929,285.1039347,52.2101849,52.2101989,-0.0395607,7.47E-04,0.0395678,271.0822464,0.0568415,0.0382241,43.8,-120.6300005,3.47E-04,0,-4.62E-06,-7.47E-06,89.988835,271.8573366,6684.746635,903.0243715,1.9507132,0.0215001,9.7998475,145.8092259,109.0130859,3.4781919,746.448,11.3945004,331.9266818,0.8965036,0.2338709,0.447709,0.2149237,0.8965036,9.67E-05,5.95E-05,3.87E-04,0,0,0,0,0,0,0,3.8752579,824.1529903,0.0010364,333.6473063,0.8545069,2.97E+07,10.5791,87.8996865,0.0225,0.4973209,0.0300109
2.1805,337.9262769,1717.926277,286.2043327,286.2043385,45.6125174,45.6125304,-0.0408488,7.63E-04,0.040856,271.0706789,0.0576598,0.0343943,43.8,-120.6300005,4.28E-04,0,9.83E-06,-2.11E-05,89.9888745,271.2184136,6677.163606,895.4413422,1.9494716,0.0214974,9.7998278,145.8441972,108.9721702,3.4853652,705.3171429,10.7788885,335.3198903,0.8992918,0.2337256,0.4498938,0.2156724,0.8992918,1.19E-04,1.15E-04,2.45E-04,0,0,0,0,0,0,0,3.8334792,823.5024261,0.0010357,333.6219884,0.8578701,2.98E+07,10.5791,87.8996865,0.03375,0.4985025,0.0301267
2.21425,347.6097857,1727.609786,287.5781342,287.5781403,35.8187126,35.8187292,-0.0428137,7.88E-04,0.0428209,271.0547081,0.0587737,0.0344843,43.8,-120.6300005,3.44E-04,0,3.73E-05,-3.35E-05,89.9886042,270.0002981,6665.789062,884.0667983,1.947605,0.0214932,9.799798,145.8885414,108.9106221,3.4953748,643.6208571,9.8528398,339.5375303,0.9027932,0.2335427,0.4526354,0.2166151,0.9027932,9.61E-05,4.68E-04,3.39E-05,0,0,0,0,0,0,0,3.7705364,822.522302,0.0010347,333.5838451,0.8620865,3.00E+07,10.5791,87.8996865,0.04875,0.4999852,0.0302713
2.263,361.6662409,1741.666241,288.9838091,288.9838155,21.8941518,21.8941956,-0.0457242,8.20E-04,0.0457316,271.027093,0.0606548,0.0438014,43.8,-120.6300006,4.95E-04,0,-5.82E-05,-3.72E-05,89.9875824,269.0789512,6649.359165,867.6369014,1.9448999,0.0214872,9.7997548,145.9343121,108.8213476,3.5081401,554.504,8.5096105,343.7598602,0.9064188,0.2333526,0.4554719,0.2175943,0.9064188,1.38E-04,2.24E-04,4.12E-04,0,0,0,0,0,0,0,3.6791694,821.0995665,0.0010333,333.5284767,0.8664442,3.01E+07,10.5791,87.8996865,0.05,0.5010252,0.0304193
2.313,376.138932,1756.138932,289.8468958,289.8469026,12.6620374,12.6620902,-0.0488166,8.42E-04,0.0488238,270.9877426,0.0628559,0.0365471,43.8,-120.6300006,7.16E-05,0,0,0,89.987504,270.3848493,6636.927966,855.2057018,1.942846,0.0214827,9.7997102,145.9639305,108.7535069,3.5173525,495.2623333,7.6147379,346.1853709,0.908699,0.2332328,0.4572545,0.2182117,0.908699,2.01E-05,3.06E-04,-6.88E-05,0,0,0,0,0,0,0,3.5850969,819.6347014,0.0010318,333.4714687,0.8691805,3.01E+07,10.5791,87.8996865,0.05,0.5021282,0.0305102
2.363,390.6433189,1770.643319,290.2532646,290.2532717,3.6251232,3.6252116,-0.051995,8.62E-04,0.0520021,270.9498512,0.0641948,0.0253188,43.8,-120.6300006,6.22E-04,0,3.16E-05,2.73E-05,89.9878557,271.9818249,6624.496766,842.7745022,1.9407861,0.0214782,9.7996656,145.9776968,108.6854116,3.5250905,436.0206667,6.7164985,347.0882512,0.9098398,0.2331728,0.458146,0.2185211,0.9098398,1.74E-04,4.81E-04,-4.97E-04,0,0,0,0,0,0,0,3.4908184,818.1666282,0.0010303,333.414336,0.8705483,3.01E+07,10.5791,87.8996865,0.026,0.5032994,0.0305529
2.389,398.1906067,1778.190607,290.2873072,290.2873145,-0.9978089,0.9982898,-0.053673,8.77E-04,0.0536801,270.9364522,0.0649017,0.0309826,43.8,-120.6300007,4.22E-04,0,8.97E-06,6.69E-05,89.9873168,272.3940377,6618.032542,836.3102784,1.9397125,0.0214758,9.7996424,145.9798938,108.649901,3.5286549,405.215,6.2480772,346.9642263,0.9099898,0.2331649,0.4582631,0.2185617,0.9099898,1.18E-04,-6.66E-05,3.21E-04,0,0,0,0,0,0,0,3.4417611,817.4027234,0.0010295,333.3846072,0.870728,3.01E+07,10.5791,87.8996865,0.039,0.5045647,0.0305565
2.428,409.5093864,1789.509386,290.1203879,290.1203955,-7.5426596,7.5427635,-0.0562288,9.08E-04,0.0562362,270.9256377,0.0662723,0.0396047,43.8,-120.6300007,6.25E-04,0,-2.35E-05,4.62E-05,89.9864012,272.350399,6611.999262,830.2769976,1.9387089,0.0214736,9.7996076,145.9755157,108.616695,3.5313799,360.9726117,5.570995,346.0497055,0.9096691,0.2331818,0.4580126,0.2184748,0.9096691,1.75E-04,6.82E-04,-9.93E-05,0,0,0,0,0,0,0,3.368189,816.2570839,0.0010284,333.3400225,0.8703437,3.01E+07,10.5791,87.8996865,0.05,0.5056775,0.0305389
