# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
136.819,434.966,-17.209,68.622,17.209,68.622,-300.787,0.33,300.787,179.937,6.701,0.019,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.052,3.551e6,0,1811.492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.87,778.216,331.826,0.002,0.67
136.821,434.938,-17.099,67.642,17.1,67.642,-300.798,0.33,300.798,179.937,6.701,0.019,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.052,3.529e6,0,1788.858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.87,778.218,331.826,0.002,0.67
136.822,434.91,-16.99,66.663,16.99,66.663,-300.809,0.33,300.809,179.937,6.701,0.019,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.052,3.506e6,0,1766.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.87,778.221,331.826,0.002,0.67
136.824,434.881,-16.879,65.684,16.879,65.684,-300.82,0.33,300.82,179.937,6.701,0.018,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.051,3.483e6,0,1743.608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.87,778.224,331.826,0.002,0.67
136.826,434.852,-16.768,64.705,16.768,64.705,-300.831,0.33,300.832,179.937,6.701,0.018,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.051,3.46e6,0,1720.993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.871,778.227,331.826,0.002,0.671
136.827,434.823,-16.656,63.726,16.656,63.726,-300.843,0.33,300.843,179.937,6.701,0.018,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.051,3.437e6,0,1698.385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.871,778.229,331.827,0.002,0.671
136.829,434.793,-16.543,62.748,16.543,62.748,-300.855,0.33,300.855,179.937,6.701,0.018,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.05,3.414e6,0,1675.784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.871,778.232,331.827,0.002,0.671
136.831,434.763,-16.43,61.77,16.43,61.77,-300.868,0.33,300.868,179.937,6.701,0.017,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.05,3.39e6,0,1653.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.871,778.235,331.827,0.002,0.671
136.833,434.732,-16.316,60.792,16.316,60.792,-300.88,0.33,300.88,179.937,6.701,0.017,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.05,3.367e6,0,1630.603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.871,778.238,331.827,0.002,0.671
136.835,434.701,-16.201,59.815,16.201,59.815,-300.893,0.33,300.893,179.937,6.701,0.017,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.049,3.343e6,0,1608.024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.871,778.241,331.827,0.002,0.671
136.837,434.669,-16.085,58.837,16.085,58.837,-300.906,0.33,300.906,179.937,6.701,0.017,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.049,3.319e6,0,1585.453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.872,778.244,331.827,0.002,0.672
136.839,434.637,-15.968,57.861,15.968,57.861,-300.92,0.33,300.92,179.937,6.701,0.016,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.048,3.295e6,0,1562.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.872,778.247,331.827,0.002,0.672
136.841,434.604,-15.851,56.884,15.851,56.884,-300.933,0.33,300.934,179.937,6.701,0.016,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.048,3.271e6,0,1540.336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.872,778.25,331.827,0.002,0.672
136.843,434.571,-15.733,55.909,15.733,55.909,-300.948,0.33,300.948,179.937,6.701,0.016,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.048,3.247e6,0,1517.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.872,778.253,331.828,0.002,0.672
136.845,434.537,-15.614,54.933,15.614,54.933,-300.962,0.33,300.962,179.937,6.701,0.016,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.047,3.222e6,0,1495.252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.873,778.256,331.828,0.002,0.672
136.847,434.502,-15.494,53.958,15.494,53.958,-300.977,0.33,300.977,179.937,6.702,0.015,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.047,3.197e6,0,1472.724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.873,778.26,331.828,0.002,0.672
136.85,434.467,-15.373,52.983,15.373,52.983,-300.992,0.33,300.992,179.937,6.702,0.015,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.047,3.172e6,0,1450.206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.873,778.263,331.828,0.002,0.673
136.852,434.431,-15.252,52.009,15.252,52.009,-301.008,0.33,301.008,179.937,6.702,0.015,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.046,3.147e6,0,1427.697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.873,778.266,331.828,0.002,0.673
136.854,434.395,-15.129,51.035,15.129,51.035,-301.024,0.33,301.024,179.937,6.702,0.015,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.046,3.122e6,0,1405.198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.873,778.27,331.828,0.002,0.673
136.857,434.358,-15.006,50.061,15.006,50.061,-301.041,0.33,301.041,179.937,6.702,0.014,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.046,3.097e6,0,1382.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.874,778.273,331.828,0.002,0.673
136.859,434.32,-14.881,49.088,14.881,49.088,-301.058,0.33,301.058,179.937,6.702,0.014,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.045,3.071e6,0,1360.233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.874,778.277,331.829,0.003,0.673
136.862,434.281,-14.756,48.116,14.756,48.116,-301.075,0.33,301.075,179.937,6.702,0.014,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.045,3.045e6,0,1337.767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.874,778.281,331.829,0.003,0.674
136.865,434.242,-14.629,47.144,14.629,47.144,-301.093,0.33,301.093,179.937,6.702,0.014,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.044,3.019e6,0,1315.312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.874,778.284,331.829,0.003,0.674
136.868,434.201,-14.502,46.172,14.502,46.172,-301.112,0.33,301.112,179.937,6.702,0.013,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.044,2.993e6,0,1292.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.875,778.288,331.829,0.003,0.674
136.87,434.16,-14.373,45.201,14.373,45.201,-301.131,0.33,301.131,179.937,6.702,0.013,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.044,2.966e6,0,1270.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.875,778.292,331.829,0.003,0.674
136.873,434.118,-14.244,44.231,14.244,44.231,-301.15,0.33,301.15,179.937,6.702,0.013,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.043,2.939e6,0,1248.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.875,778.296,331.829,0.003,0.674
136.876,434.076,-14.113,43.261,14.113,43.261,-301.171,0.33,301.171,179.937,6.702,0.013,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.043,2.912e6,0,1225.619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.875,778.3,331.829,0.003,0.674
136.879,434.032,-13.981,42.292,13.981,42.292,-301.191,0.33,301.192,179.937,6.702,0.012,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.043,2.885e6,0,1203.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.876,778.304,331.83,0.003,0.675
136.883,433.987,-13.848,41.324,13.848,41.324,-301.213,0.33,301.213,179.937,6.702,0.012,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.042,2.858e6,0,1180.855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.876,778.308,331.83,0.003,0.675
136.886,433.941,-13.714,40.356,13.714,40.356,-301.235,0.33,301.235,179.937,6.702,0.012,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.042,2.83e6,0,1158.495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.876,778.313,331.83,0.003,0.675
136.889,433.894,-13.578,39.388,13.578,39.388,-301.258,0.33,301.258,179.937,6.702,0.012,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.041,2.802e6,0,1136.151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.877,778.317,331.83,0.003,0.675
136.893,433.846,-13.442,38.422,13.442,38.422,-301.282,0.33,301.282,179.937,6.702,0.011,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.041,2.774e6,0,1113.824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.877,778.322,331.83,0.004,0.675
136.897,433.797,-13.304,37.456,13.304,37.456,-301.307,0.33,301.307,179.937,6.702,0.011,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.041,2.745e6,0,1091.514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.877,778.326,331.831,0.004,0.676
136.9,433.746,-13.164,36.491,13.164,36.491,-301.332,0.33,301.333,179.937,6.702,0.011,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.04,2.717e6,0,1069.222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.878,778.331,331.831,0.004,0.676
136.904,433.694,-13.024,35.527,13.024,35.527,-301.359,0.33,301.359,179.937,6.702,0.01,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.04,2.688e6,0,1046.949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.878,778.336,331.831,0.004,0.676
136.909,433.641,-12.881,34.564,12.881,34.564,-301.387,0.33,301.387,179.937,6.702,0.01,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.039,2.658e6,0,1024.696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.878,778.341,331.831,0.004,0.676
136.913,433.587,-12.738,33.601,12.738,33.601,-301.415,0.33,301.415,179.937,6.702,0.01,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.039,2.629e6,0,1002.463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.879,778.346,331.831,0.004,0.676
136.917,433.53,-12.593,32.64,12.593,32.64,-301.445,0.33,301.445,179.937,6.702,0.01,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.038,2.599e6,0,980.253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.879,778.351,331.832,0.004,0.677
136.922,433.472,-12.446,31.68,12.446,31.68,-301.476,0.33,301.476,179.937,6.702,0.009,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.038,2.569e6,0,958.065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.879,778.357,331.832,0.005,0.677
136.927,433.413,-12.298,30.72,12.298,30.72,-301.508,0.33,301.508,179.937,6.702,0.009,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.038,2.538e6,0,935.901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.88,778.362,331.832,0.005,0.677
136.932,433.351,-12.149,29.762,12.149,29.762,-301.542,0.33,301.542,179.937,6.702,0.009,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.037,2.507e6,0,913.763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.88,778.368,331.832,0.005,0.677
136.937,433.288,-11.997,28.805,11.997,28.805,-301.577,0.33,301.577,179.937,6.703,0.009,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.037,2.476e6,0,891.651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.88,778.374,331.832,0.005,0.677
136.942,433.222,-11.844,27.849,11.844,27.849,-301.614,0.33,301.614,179.937,6.703,0.008,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.036,2.444e6,0,869.568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.881,778.38,331.833,0.005,0.677
136.948,433.154,-11.689,26.894,11.689,26.894,-301.653,0.33,301.653,179.937,6.703,0.008,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.036,2.412e6,0,847.515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.881,778.386,331.833,0.006,0.678
136.954,433.084,-11.532,25.941,11.532,25.941,-301.693,0.33,301.693,179.937,6.703,0.008,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.035,2.38e6,0,825.493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.882,778.393,331.833,0.006,0.678
136.961,433.011,-11.374,24.989,11.374,24.989,-301.736,0.33,301.736,179.937,6.703,0.008,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.035,2.347e6,0,803.506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.882,778.4,331.834,0.006,0.678
136.967,432.936,-11.213,24.039,11.213,24.039,-301.781,0.33,301.781,179.937,6.703,0.007,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.034,2.314e6,0,781.554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.883,778.407,331.834,0.007,0.678
136.974,432.858,-11.05,23.09,11.05,23.09,-301.828,0.33,301.828,179.937,6.703,0.007,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.034,2.281e6,0,759.641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.883,778.414,331.834,0.007,0.678
136.982,432.776,-10.886,22.144,10.886,22.144,-301.878,0.33,301.878,179.937,6.703,0.007,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.033,2.247e6,0,737.768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.884,778.421,331.834,0.007,0.678
136.99,432.691,-10.719,21.199,10.719,21.199,-301.93,0.33,301.931,179.937,6.703,0.007,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.033,2.212e6,0,715.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.884,778.429,331.835,0.008,0.679
136.998,432.602,-10.549,20.256,10.55,20.256,-301.986,0.33,301.987,179.937,6.703,0.006,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.032,2.177e6,0,694.158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.885,778.437,331.835,0.008,0.679
137.007,432.509,-10.378,19.315,10.378,19.315,-302.046,0.33,302.046,179.937,6.703,0.006,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.032,2.142e6,0,672.428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.885,778.446,331.835,0.009,0.68
137.016,432.412,-10.204,18.377,10.204,18.377,-302.109,0.33,302.109,179.937,6.703,0.006,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.031,2.106e6,0,650.752,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.886,778.455,331.836,0.009,0.68
137.026,432.31,-10.028,17.441,10.028,17.441,-302.177,0.33,302.177,179.937,6.703,0.006,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.031,2.07e6,0,629.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.887,778.464,331.836,0.01,0.68
137.037,432.202,-9.849,16.508,9.849,16.508,-302.25,0.33,302.25,179.937,6.703,0.005,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.03,2.033e6,0,607.583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.887,778.474,331.837,0.011,0.68
137.049,432.088,-9.667,15.578,9.667,15.578,-302.328,0.33,302.328,179.937,6.703,0.005,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.03,1.995e6,0,586.101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,6.706,0.888,778.484,331.837,0.012,0.68
137.062,431.968,-9.483,14.652,9.483,14.652,-302.412,0.33,302.412,179.938,6.703,0.005,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.029,1.957e6,0,564.696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,6.706,0.889,778.495,331.837,0.013,0.681
137.075,431.84,-9.296,13.729,9.296,13.729,-302.504,0.33,302.504,179.938,6.703,0.005,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.029,1.919e6,0,543.376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,6.706,0.889,778.507,331.838,0.014,0.681
137.09,431.703,-9.106,12.81,9.106,12.81,-302.603,0.33,302.603,179.938,6.703,0.004,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.028,1.879e6,0,522.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,6.706,0.89,778.519,331.838,0.015,0.681
137.106,431.557,-8.913,11.896,8.913,11.896,-302.712,0.33,302.712,179.938,6.703,0.004,37.946,-113.037,9.793,NaN,NaN,NaN,NaN,2.31e4,12.745,NaN,NaN,NaN,NaN,NaN,0.027,1.84e6,0,501.027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,6.706,0.891,778.532,331.839,0.016,0.681
