# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
82.738,1128.437,1128.437,-24.462,24.548,0.028,0.029,-33.285,0.02,33.285,270.0350088,2.052,0.006,28.61,-80.6,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.707,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.043,90.0116696,7.665,885.1,0.001098,335.944,0.073,2.675e6,10.6,90,0.5,0.265,0.003
83.238,1116.209,1116.209,-24.448,24.534,0.03,0.159,-34.311,0.02,34.311,270.0350088,2.048,0.156,28.61,-80.6,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.727,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.668,90.0116696,7.745,886.4,0.001099,335.992,0.073,2.676e6,10.6,90,0.5,0.265,0.003
83.738,1103.989,1103.989,-24.433,24.512,0.028,0.086,-35.315,0.02,35.315,270.0350088,1.971,0.082,28.61,-80.6,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.711,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.775,90.0116696,7.824,887.7,0.001101,336.04,0.073,2.677e6,10.6,90,0.5,0.265,0.003
84.238,1091.776,1091.776,-24.419,24.495,0.028,0.053,-36.29,0.02,36.29,270.0350088,1.93,0.045,28.61,-80.6,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.708,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.827,90.0116696,7.903,889,0.001102,336.088,0.073,2.678e6,10.6,90,0.5,0.265,0.003
84.738,1079.57,1079.57,-24.405,24.479,0.029,0.13,-37.25,0.02,37.25,270.0350088,1.908,0.126,28.61,-80.6,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.721,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.229,90.0116696,7.983,890.3,0.001103,336.136,0.073,2.679e6,10.6,90,0.5,0.265,0.003
85.238,1067.372,1067.372,-24.39,24.47,0.028,0.053,-38.219,0.019,38.219,270.0350088,1.971,0.045,28.61,-80.6,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.708,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.09,90.0116696,8.062,891.6,0.001104,336.185,0.073,2.68e6,10.6,90,0.5,0.265,0.003
85.738,1055.18,1055.18,-24.376,24.457,0.028,0.032,-39.21,0.019,39.21,270.0350088,1.993,0.014,28.61,-80.6,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.708,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.037,90.0116696,8.141,892.9,0.001106,336.233,0.072,2.68e6,10.6,90,0.5,0.265,0.003
86.238,1042.996,1042.996,-24.362,24.444,0.029,0.075,-40.209,0.019,40.209,270.0350088,2,0.07,28.61,-80.6,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.712,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.181,90.0116696,8.221,894.2,0.001107,336.281,0.072,2.682e6,10.6,90,0.5,0.266,0.003
86.738,1030.818,1030.818,-24.348,24.433,0.028,0.059,-41.217,0.019,41.217,270.0350088,2.035,0.051,28.61,-80.6,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.71,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.171,90.0116696,8.3,895.5,0.001108,336.329,0.072,2.682e6,10.6,90,0.5,0.266,0.003
87.238,1018.648,1018.648,-24.333,24.421,0.029,0.115,-42.241,0.019,42.241,270.0350088,2.061,0.111,28.61,-80.6,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.717,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.793,90.0116696,8.379,896.8,0.00111,336.376,0.072,2.684e6,10.6,90,0.5,0.266,0.003
87.738,1006.485,1006.485,-24.319,24.402,0.028,0.044,-43.258,0.018,43.258,270.0350088,2.005,0.034,28.61,-80.6,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.707,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.93,90.0116696,8.458,898.1,0.001111,336.424,0.072,2.684e6,10.6,90,0.5,0.266,0.003
88.238,994.329,994.329,-24.305,24.386,0.029,0.111,-44.256,0.018,44.256,270.0350088,1.989,0.107,28.61,-80.6,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.718,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.732,90.0116696,8.537,899.4,0.001112,336.472,0.072,2.686e6,10.6,90,0.5,0.266,0.003
88.738,982.18,982.18,-24.291,24.368,0.029,0.085,-45.237,0.018,45.237,270.0350088,1.935,0.08,28.61,-80.6,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.718,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.14,90.0116696,8.616,900.7,0.001114,336.52,0.072,2.687e6,10.6,90,0.5,0.266,0.003
89.238,970.038,970.038,-24.276,24.356,0.029,0.055,-46.215,0.018,46.215,270.0350088,1.975,0.047,28.61,-80.6,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.716,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.866,90.0116696,8.695,902.1,0.001115,336.568,0.072,2.688e6,10.6,90,0.5,0.266,0.003
89.738,957.904,957.904,-24.262,24.34,0.03,0.144,-47.196,0.018,47.196,270.0350088,1.951,0.141,28.61,-80.6,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.732,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.611,90.0116696,8.774,903.4,0.001116,336.616,0.072,2.689e6,10.6,90,0.5,0.266,0.003
90.238,945.777,945.777,-24.247,24.319,0.029,0.035,-48.155,0.018,48.155,270.0350088,1.881,0.02,28.61,-80.6,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.716,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.937,90.0116696,8.852,904.8,0.001118,336.663,0.072,2.69e6,10.6,90,0.5,0.266,0.003
90.738,933.657,933.657,-24.232,24.306,0.031,0.193,-49.098,0.017,49.098,270.0350088,1.891,0.191,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.747,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.369,90.0116696,8.931,906.2,0.001119,336.711,0.072,2.691e6,10.6,90,0.5,0.266,0.003
91.238,921.545,921.545,-24.217,24.298,0.029,0.109,-50.067,0.017,50.067,270.0350088,1.986,0.105,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.721,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.252,90.0116696,9.01,907.5,0.00112,336.759,0.072,2.692e6,10.6,90,0.5,0.266,0.003
91.738,909.44,909.44,-24.202,24.288,0.028,0.029,-51.073,0.017,51.073,270.0350088,2.039,0.005,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.713,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.034,90.0116696,9.089,908.9,0.001122,336.807,0.072,2.693e6,10.6,90,0.5,0.266,0.003
92.238,897.342,897.342,-24.188,24.273,0.029,0.036,-52.092,0.017,52.092,270.0350088,2.036,0.022,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.716,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.099,90.0116696,9.167,910.2,0.001123,336.854,0.072,2.694e6,10.6,90,0.5,0.267,0.003
92.738,885.252,885.252,-24.174,24.26,0.029,0.039,-53.113,0.017,53.113,270.0350088,2.047,0.027,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.717,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.121,90.0116696,9.246,911.6,0.001125,336.902,0.072,2.695e6,10.6,90,0.5,0.267,0.003
93.238,873.169,873.169,-24.159,24.247,0.029,0.033,-54.14,0.017,54.14,270.0350088,2.061,0.016,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.789,0,115.2,-10.889,0,0,76.717,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.108,90.0116696,9.324,912.9,0.001126,336.949,0.072,2.696e6,10.6,90,0.5,0.267,0.003
93.738,861.093,861.093,-24.145,24.233,0.029,0.034,-55.172,0.016,55.172,270.0350088,2.069,0.018,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.717,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.121,90.0116696,9.403,914.3,0.001127,336.997,0.072,2.697e6,10.6,90,0.5,0.267,0.003
94.238,849.024,849.024,-24.13,24.219,0.029,0.036,-56.209,0.016,56.209,270.0350088,2.078,0.021,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.717,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.034,90.0116696,9.481,915.6,0.001129,337.045,0.072,2.698e6,10.6,90,0.5,0.267,0.003
94.738,836.963,836.963,-24.116,24.204,0.029,0.066,-57.245,0.016,57.245,270.0350088,2.067,0.059,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.72,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.221,90.0116696,9.56,917,0.00113,337.092,0.072,2.699e6,10.6,90,0.5,0.267,0.003
95.238,824.909,824.909,-24.101,24.192,0.029,0.051,-58.286,0.016,58.286,270.0350088,2.097,0.042,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.718,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.208,90.0116696,9.638,918.3,0.001131,337.14,0.071,2.7e6,10.6,90,0.5,0.267,0.003
95.738,812.862,812.862,-24.087,24.18,0.029,0.111,-59.34,0.016,59.34,270.0350088,2.118,0.108,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.724,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.862,90.0116696,9.716,919.7,0.001133,337.187,0.071,2.701e6,10.6,90,0.5,0.267,0.003
96.238,800.822,800.822,-24.072,24.161,0.028,0.066,-60.386,0.016,60.386,270.0350088,2.064,0.06,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.717,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.219,90.0116696,9.795,921,0.001134,337.234,0.071,2.702e6,10.6,90,0.5,0.267,0.003
96.738,788.789,788.789,-24.058,24.149,0.028,0.064,-61.425,0.015,61.425,270.0350088,2.094,0.057,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.717,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.241,90.0116696,9.873,922.3,0.001135,337.282,0.071,2.703e6,10.6,90,0.5,0.267,0.003
97.238,776.764,776.764,-24.044,24.137,0.029,0.101,-62.48,0.015,62.48,270.0350088,2.123,0.097,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.722,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.368,90.0116696,9.951,923.7,0.001137,337.329,0.071,2.704e6,10.6,90,0.5,0.267,0.003
97.738,764.745,764.745,-24.03,24.127,0.029,0.145,-63.553,0.015,63.553,270.0350088,2.171,0.142,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.728,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.831,90.0116696,10.029,925,0.001138,337.377,0.071,2.705e6,10.6,90,0.5,0.267,0.003
98.238,752.734,752.734,-24.015,24.107,0.029,0.138,-64.621,0.015,64.621,270.0350088,2.1,0.136,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.724,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.776,90.0116696,10.107,926.4,0.001139,337.424,0.071,2.706e6,10.6,90,0.5,0.268,0.003
98.738,740.73,740.73,-24.001,24.087,0.028,0.087,-65.654,0.015,65.654,270.0350088,2.033,0.082,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.714,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.839,90.0116696,10.185,927.7,0.001141,337.471,0.071,2.707e6,10.6,90,0.5,0.268,0.003
99.238,728.733,728.733,-23.987,24.07,0.028,0.126,-66.66,0.014,66.66,270.0350088,1.991,0.123,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.722,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3,90.0116696,10.263,929.1,0.001142,337.518,0.071,2.708e6,10.6,90,0.5,0.268,0.003
99.738,716.743,716.743,-23.973,24.061,0.027,0.027,-67.671,0.014,67.671,270.0350088,2.053,0.003,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.708,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.068,90.0116696,10.341,930.4,0.001143,337.566,0.071,2.709e6,10.6,90,0.5,0.268,0.003
100.238,704.76,704.76,-23.959,24.047,0.028,0.044,-68.698,0.014,68.698,270.0350088,2.054,0.035,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.711,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.977,90.0116696,10.419,931.7,0.001145,337.613,0.071,2.71e6,10.6,90,0.5,0.268,0.003
100.738,692.784,692.784,-23.945,24.032,0.028,0.125,-69.721,0.014,69.721,270.0350088,2.037,0.122,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.722,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.748,90.0116696,10.497,933.1,0.001146,337.66,0.071,2.711e6,10.6,90,0.5,0.268,0.003
101.238,680.815,680.815,-23.931,24.013,0.027,0.065,-70.724,0.014,70.724,270.0350088,1.976,0.059,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.712,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.128,90.0116696,10.575,934.4,0.001147,337.707,0.071,2.712e6,10.6,90,0.5,0.268,0.003
101.738,668.853,668.853,-23.917,24.001,0.028,0.102,-71.72,0.014,71.72,270.0350088,2.006,0.098,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.718,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.253,90.0116696,10.652,935.7,0.001149,337.754,0.071,2.713e6,10.6,90,0.5,0.268,0.003
102.238,656.897,656.897,-23.904,23.992,0.027,0.049,-72.735,0.013,72.735,270.0350088,2.055,0.04,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.71,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.964,90.0116696,10.73,937.1,0.00115,337.801,0.071,2.714e6,10.6,90,0.5,0.268,0.003
102.738,644.949,644.949,-23.89,23.976,0.027,0.035,-73.758,0.013,73.758,270.0350088,2.035,0.022,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.71,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.096,90.0116696,10.808,938.4,0.001151,337.848,0.071,2.715e6,10.6,90,0.5,0.268,0.003
103.238,633.007,633.007,-23.876,23.964,0.027,0.068,-74.778,0.013,74.778,270.0350088,2.046,0.063,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.713,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.901,90.0116696,10.885,939.7,0.001153,337.895,0.071,2.716e6,10.6,90,0.5,0.268,0.003
103.738,621.073,621.073,-23.863,23.947,0.027,0.041,-75.793,0.013,75.793,270.0350088,2.015,0.031,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.71,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.097,90.0116696,10.963,941.1,0.001154,337.942,0.071,2.717e6,10.6,90,0.5,0.268,0.003
104.238,609.145,609.145,-23.849,23.935,0.027,0.028,-76.804,0.013,76.804,270.0350088,2.03,0.007,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.71,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.019,90.0116696,11.041,942.4,0.001155,337.989,0.071,2.718e6,10.6,90,0.5,0.269,0.003
104.738,597.224,597.224,-23.835,23.921,0.027,0.031,-77.818,0.013,77.818,270.0350088,2.026,0.014,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.71,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.999,90.0116696,11.118,943.7,0.001157,338.036,0.071,2.719e6,10.6,90,0.5,0.269,0.003
105.238,585.309,585.309,-23.822,23.907,0.027,0.05,-78.829,0.012,78.829,270.0350088,2.019,0.042,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.711,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.129,90.0116696,11.195,945.1,0.001158,338.083,0.07,2.72e6,10.6,90,0.5,0.269,0.003
105.738,573.402,573.402,-23.808,23.896,0.027,0.029,-79.844,0.012,79.844,270.0350088,2.04,0.011,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.709,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.021,90.0116696,11.273,946.4,0.001159,338.13,0.07,2.721e6,10.6,90,0.5,0.269,0.003
106.238,561.501,561.501,-23.795,23.882,0.027,0.08,-80.863,0.012,80.863,270.0350088,2.035,0.076,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.713,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.859,90.0116696,11.35,947.7,0.00116,338.177,0.07,2.722e6,10.6,90,0.5,0.269,0.003
106.738,549.607,549.607,-23.781,23.865,0.028,0.128,-81.871,0.012,81.871,270.0350088,1.997,0.125,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.79,0,115.2,-10.889,0,0,76.72,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.701,90.0116696,11.428,949.1,0.001162,338.224,0.07,2.723e6,10.6,90,0.5,0.269,0.003
107.238,537.72,537.72,-23.767,23.846,0.027,0.068,-82.853,0.012,82.853,270.0350088,1.934,0.063,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.791,0,115.2,-10.889,0,0,76.709,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.789,90.0116696,11.505,950.4,0.001163,338.271,0.07,2.723e6,10.6,90,0.5,0.269,0.003
107.738,525.84,525.84,-23.754,23.83,0.026,0.029,-83.812,0.012,83.812,270.0350088,1.903,0.012,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.791,0,115.2,-10.889,0,0,76.706,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.939,90.0116696,11.582,951.7,0.001164,338.318,0.07,2.724e6,10.6,90,0.5,0.269,0.003
108.238,513.966,513.966,-23.741,23.818,0.027,0.076,-84.765,0.011,84.765,270.0350088,1.909,0.071,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.791,0,115.2,-10.889,0,0,76.71,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.744,90.0116696,11.659,953,0.001166,338.364,0.07,2.725e6,10.6,90,0.5,0.269,0.003
108.738,502.099,502.099,-23.728,23.801,0.026,0.049,-85.711,0.011,85.711,270.0350088,1.873,0.041,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.791,0,115.2,-10.889,0,0,76.707,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.781,90.0116696,11.736,954.4,0.001167,338.411,0.07,2.726e6,10.6,90,0.5,0.269,0.003
109.238,490.238,490.238,-23.714,23.787,0.027,0.079,-86.642,0.011,86.642,270.0350088,1.853,0.074,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.791,0,115.2,-10.889,0,0,76.716,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.04,90.0116696,11.813,955.8,0.001168,338.458,0.07,2.727e6,10.6,90,0.5,0.269,0.003
109.738,478.384,478.384,-23.701,23.776,0.027,0.072,-87.578,0.011,87.578,270.0350088,1.89,0.067,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.791,0,115.2,-10.889,0,0,76.717,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.058,90.0116696,11.891,957.1,0.00117,338.505,0.07,2.728e6,10.6,90,0.5,0.269,0.003
110.238,466.537,466.537,-23.687,23.765,0.027,0.033,-88.531,0.011,88.531,270.0350088,1.923,0.018,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.791,0,115.2,-10.889,0,0,76.715,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.973,90.0116696,11.968,958.5,0.001171,338.551,0.07,2.729e6,10.6,90,0.5,0.27,0.003
110.738,454.697,454.697,-23.673,23.752,0.028,0.052,-89.495,0.011,89.495,270.0350088,1.932,0.044,28.61,-80.601,NaN,NaN,NaN,NaN,59.3011318,89.9543738,7814,2032,2.149,0.023,9.791,0,115.2,-10.889,0,0,76.718,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.832,90.0116696,12.044,959.9,0.001173,338.598,0.07,2.73e6,10.6,90,0.5,0.27,0.003
