# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
136.817,435.069,-17.639,72.544,17.639,72.544,-301.709,0.334,301.709,179.909,6.701,0.02,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.053,3.64e6,0,1902.089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.869,778.2,331.826,0.001,0.175
136.819,435.042,-17.532,71.563,17.532,71.563,-301.719,0.334,301.719,179.909,6.701,0.02,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.053,3.618e6,0,1879.431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.869,778.2,331.826,0.001,0.175
136.82,435.016,-17.425,70.582,17.425,70.582,-301.729,0.334,301.729,179.909,6.701,0.02,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.053,3.596e6,0,1856.779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.869,778.2,331.826,0.002,0.175
136.822,434.989,-17.317,69.602,17.317,69.602,-301.74,0.334,301.74,179.909,6.701,0.019,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.053,3.573e6,0,1834.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.87,778.2,331.826,0.002,0.175
136.823,434.961,-17.209,68.622,17.209,68.622,-301.75,0.334,301.75,179.909,6.701,0.019,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.052,3.551e6,0,1811.492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.87,778.2,331.826,0.002,0.175
136.825,434.934,-17.099,67.642,17.099,67.642,-301.761,0.334,301.761,179.909,6.701,0.019,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.052,3.529e6,0,1788.858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.87,778.2,331.826,0.002,0.175
136.827,434.906,-16.99,66.663,16.99,66.663,-301.772,0.334,301.772,179.909,6.701,0.019,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.052,3.506e6,0,1766.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.87,778.2,331.826,0.002,0.176
136.828,434.877,-16.879,65.684,16.879,65.684,-301.783,0.334,301.783,179.909,6.701,0.018,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.051,3.483e6,0,1743.608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.87,778.2,331.826,0.002,0.176
136.83,434.848,-16.768,64.705,16.768,64.705,-301.795,0.334,301.795,179.909,6.701,0.018,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.051,3.46e6,0,1720.993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.871,778.2,331.826,0.002,0.176
136.832,434.819,-16.656,63.726,16.656,63.726,-301.807,0.334,301.807,179.909,6.701,0.018,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.051,3.437e6,0,1698.385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.871,778.2,331.827,0.002,0.176
136.834,434.789,-16.543,62.748,16.543,62.748,-301.819,0.334,301.819,179.909,6.701,0.018,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.05,3.414e6,0,1675.784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.871,778.2,331.827,0.002,0.176
136.835,434.759,-16.43,61.77,16.43,61.77,-301.831,0.334,301.831,179.909,6.701,0.017,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.05,3.39e6,0,1653.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.871,778.2,331.827,0.002,0.176
136.837,434.728,-16.316,60.792,16.316,60.792,-301.844,0.334,301.844,179.909,6.701,0.017,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.05,3.367e6,0,1630.603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.871,778.2,331.827,0.002,0.176
136.839,434.697,-16.201,59.815,16.201,59.815,-301.856,0.334,301.857,179.909,6.701,0.017,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.049,3.343e6,0,1608.024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.872,778.2,331.827,0.002,0.176
136.841,434.665,-16.085,58.837,16.085,58.837,-301.87,0.334,301.87,179.909,6.701,0.017,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.049,3.319e6,0,1585.453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.872,778.2,331.827,0.002,0.176
136.843,434.633,-15.968,57.861,15.968,57.861,-301.883,0.334,301.883,179.909,6.701,0.016,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.048,3.295e6,0,1562.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.872,778.2,331.827,0.002,0.176
136.845,434.6,-15.851,56.884,15.851,56.884,-301.897,0.334,301.897,179.909,6.701,0.016,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.048,3.271e6,0,1540.336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.872,778.3,331.827,0.002,0.176
136.847,434.567,-15.733,55.909,15.733,55.909,-301.911,0.334,301.911,179.909,6.701,0.016,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.048,3.247e6,0,1517.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.872,778.3,331.828,0.002,0.176
136.849,434.533,-15.614,54.933,15.614,54.933,-301.926,0.334,301.926,179.909,6.701,0.016,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.047,3.222e6,0,1495.252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.873,778.3,331.828,0.002,0.176
136.852,434.498,-15.494,53.958,15.494,53.958,-301.94,0.334,301.941,179.909,6.702,0.015,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.047,3.197e6,0,1472.724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.873,778.3,331.828,0.002,0.176
136.854,434.463,-15.373,52.983,15.373,52.983,-301.956,0.334,301.956,179.909,6.702,0.015,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.047,3.172e6,0,1450.206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.873,778.3,331.828,0.002,0.176
136.856,434.427,-15.252,52.009,15.252,52.009,-301.971,0.334,301.972,179.909,6.702,0.015,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.046,3.147e6,0,1427.697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.873,778.3,331.828,0.002,0.176
136.859,434.391,-15.129,51.035,15.129,51.035,-301.987,0.334,301.988,179.909,6.702,0.015,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.046,3.122e6,0,1405.198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.873,778.3,331.828,0.002,0.176
136.861,434.353,-15.006,50.061,15.006,50.061,-302.004,0.334,302.004,179.909,6.702,0.014,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.046,3.097e6,0,1382.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.874,778.3,331.828,0.002,0.176
136.864,434.316,-14.881,49.088,14.881,49.088,-302.021,0.334,302.021,179.909,6.702,0.014,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.045,3.071e6,0,1360.233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.874,778.3,331.829,0.003,0.176
136.866,434.277,-14.756,48.116,14.756,48.116,-302.038,0.334,302.039,179.909,6.702,0.014,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.045,3.045e6,0,1337.767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.874,778.3,331.829,0.003,0.176
136.869,434.238,-14.629,47.144,14.629,47.144,-302.056,0.334,302.057,179.909,6.702,0.014,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.044,3.019e6,0,1315.312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.874,778.3,331.829,0.003,0.176
136.872,434.197,-14.502,46.172,14.502,46.172,-302.075,0.334,302.075,179.909,6.702,0.013,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.044,2.993e6,0,1292.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.875,778.3,331.829,0.003,0.176
136.875,434.156,-14.373,45.201,14.373,45.201,-302.094,0.334,302.094,179.909,6.702,0.013,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.044,2.966e6,0,1270.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.875,778.3,331.829,0.003,0.177
136.878,434.114,-14.244,44.231,14.244,44.231,-302.114,0.334,302.114,179.909,6.702,0.013,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.043,2.939e6,0,1248.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.875,778.3,331.829,0.003,0.177
136.881,434.072,-14.113,43.261,14.113,43.261,-302.134,0.334,302.134,179.909,6.702,0.013,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.043,2.912e6,0,1225.619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.876,778.3,331.829,0.003,0.177
136.884,434.028,-13.981,42.292,13.981,42.292,-302.155,0.334,302.155,179.909,6.702,0.012,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.043,2.885e6,0,1203.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.876,778.3,331.83,0.003,0.177
136.887,433.983,-13.848,41.324,13.848,41.324,-302.176,0.334,302.177,179.909,6.702,0.012,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.042,2.858e6,0,1180.855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.876,778.3,331.83,0.003,0.177
136.89,433.937,-13.714,40.356,13.714,40.356,-302.199,0.334,302.199,179.909,6.702,0.012,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.042,2.83e6,0,1158.495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.876,778.3,331.83,0.003,0.177
136.894,433.89,-13.578,39.388,13.578,39.388,-302.222,0.334,302.222,179.909,6.702,0.012,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.041,2.802e6,0,1136.151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.877,778.3,331.83,0.003,0.177
136.897,433.842,-13.442,38.422,13.442,38.422,-302.246,0.334,302.246,179.909,6.702,0.011,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.041,2.774e6,0,1113.824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.877,778.3,331.83,0.004,0.177
136.901,433.793,-13.304,37.456,13.304,37.456,-302.27,0.334,302.27,179.909,6.702,0.011,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.041,2.745e6,0,1091.514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.877,778.3,331.831,0.004,0.177
136.905,433.742,-13.164,36.491,13.164,36.491,-302.296,0.334,302.296,179.909,6.702,0.011,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.04,2.717e6,0,1069.222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.878,778.3,331.831,0.004,0.177
136.909,433.69,-13.024,35.527,13.024,35.527,-302.322,0.334,302.323,179.909,6.702,0.01,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.04,2.688e6,0,1046.949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.878,778.3,331.831,0.004,0.177
136.913,433.637,-12.881,34.564,12.881,34.564,-302.35,0.334,302.35,179.909,6.702,0.01,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.039,2.658e6,0,1024.696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.878,778.3,331.831,0.004,0.177
136.917,433.582,-12.738,33.601,12.738,33.601,-302.379,0.334,302.379,179.909,6.702,0.01,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.039,2.629e6,0,1002.463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.879,778.3,331.831,0.004,0.177
136.922,433.526,-12.593,32.64,12.593,32.64,-302.408,0.334,302.409,179.909,6.702,0.01,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.038,2.599e6,0,980.252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.879,778.4,331.832,0.004,0.177
136.926,433.468,-12.446,31.68,12.446,31.68,-302.439,0.334,302.44,179.909,6.702,0.009,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.038,2.569e6,0,958.065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.879,778.4,331.832,0.005,0.177
136.931,433.409,-12.298,30.72,12.298,30.72,-302.472,0.334,302.472,179.909,6.702,0.009,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.038,2.538e6,0,935.901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.88,778.4,331.832,0.005,0.177
136.936,433.347,-12.149,29.762,12.149,29.762,-302.505,0.334,302.506,179.909,6.702,0.009,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.037,2.507e6,0,913.763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.88,778.4,331.832,0.005,0.177
136.941,433.284,-11.997,28.805,11.997,28.805,-302.541,0.334,302.541,179.909,6.703,0.009,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.037,2.476e6,0,891.651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.88,778.4,331.832,0.005,0.177
136.947,433.218,-11.844,27.849,11.844,27.849,-302.577,0.334,302.578,179.909,6.703,0.008,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.036,2.444e6,0,869.568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.881,778.4,331.833,0.005,0.177
136.953,433.15,-11.689,26.894,11.689,26.894,-302.616,0.334,302.616,179.909,6.703,0.008,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.036,2.412e6,0,847.515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.881,778.4,331.833,0.006,0.177
136.959,433.08,-11.532,25.941,11.532,25.941,-302.657,0.334,302.657,179.909,6.703,0.008,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.035,2.38e6,0,825.493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.882,778.4,331.833,0.006,0.177
136.965,433.007,-11.374,24.989,11.374,24.989,-302.699,0.334,302.699,179.909,6.703,0.008,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.035,2.347e6,0,803.506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.882,778.4,331.834,0.006,0.177
136.972,432.932,-11.213,24.039,11.213,24.039,-302.744,0.334,302.744,179.909,6.703,0.007,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.034,2.314e6,0,781.554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.883,778.4,331.834,0.007,0.178
136.979,432.854,-11.05,23.09,11.05,23.09,-302.791,0.334,302.791,179.909,6.703,0.007,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.034,2.281e6,0,759.641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.883,778.4,331.834,0.007,0.178
136.986,432.772,-10.886,22.144,10.886,22.144,-302.841,0.334,302.841,179.909,6.703,0.007,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.033,2.247e6,0,737.768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.884,778.4,331.834,0.007,0.178
136.994,432.687,-10.719,21.199,10.719,21.199,-302.894,0.334,302.894,179.909,6.703,0.007,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.033,2.212e6,0,715.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.884,778.4,331.835,0.008,0.178
137.002,432.598,-10.549,20.256,10.549,20.256,-302.95,0.334,302.95,179.909,6.703,0.006,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.032,2.177e6,0,694.158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.885,778.4,331.835,0.008,0.178
137.011,432.505,-10.378,19.315,10.378,19.315,-303.009,0.334,303.009,179.909,6.703,0.006,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.032,2.142e6,0,672.428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.885,778.4,331.835,0.009,0.178
137.021,432.408,-10.204,18.377,10.204,18.377,-303.073,0.334,303.073,179.909,6.703,0.006,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.031,2.106e6,0,650.752,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.886,778.5,331.836,0.009,0.178
137.031,432.306,-10.028,17.441,10.028,17.441,-303.14,0.334,303.141,179.909,6.703,0.006,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.031,2.07e6,0,629.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.887,778.5,331.836,0.01,0.178
137.042,432.198,-9.849,16.508,9.849,16.508,-303.213,0.334,303.213,179.909,6.703,0.005,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.03,2.033e6,0,607.583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,6.706,0.887,778.5,331.837,0.011,0.178
137.053,432.084,-9.667,15.578,9.667,15.578,-303.291,0.334,303.291,179.909,6.703,0.005,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.03,1.995e6,0,586.101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,6.706,0.888,778.5,331.837,0.012,0.178
137.066,431.964,-9.483,14.652,9.483,14.652,-303.376,0.334,303.376,179.909,6.703,0.005,37.93,-113.045,9.793,NaN,NaN,NaN,NaN,2.31e4,13,NaN,NaN,NaN,NaN,NaN,0.029,1.957e6,0,564.696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,6.706,0.889,778.5,331.837,0.013,0.178
