# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
61.159,4292.278,-27.954,0.042,27.954,0.048,91.169,0.121,91.169,0.076,2.056,0.024,28.61,-80.599,9.779,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.086,4.817e6,0,279.791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.011,-12.991,592.441,323.427,0.5,0.279
61.659,4278.306,-27.933,0.042,27.933,0.064,90.147,0.12,90.147,0.076,2.032,0.049,28.61,-80.599,9.779,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.086,4.819e6,0,279.793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.928,-12.9,593.535,323.482,0.5,0.279
62.159,4264.345,-27.912,0.042,27.912,0.046,89.129,0.12,89.129,0.077,2.042,0.02,28.61,-80.599,9.779,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.086,4.821e6,0,279.785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.099,-12.809,594.628,323.537,0.5,0.279
62.659,4250.394,-27.891,0.042,27.892,0.093,88.118,0.12,88.118,0.078,2.001,0.083,28.61,-80.599,9.779,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.086,4.824e6,0,279.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.816,-12.718,595.72,323.592,0.5,0.279
63.159,4236.453,-27.871,0.041,27.871,0.059,87.123,0.12,87.123,0.079,1.98,0.042,28.61,-80.599,9.779,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.086,4.826e6,0,279.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.891,-12.628,596.812,323.647,0.5,0.279
63.659,4222.523,-27.85,0.041,27.85,0.041,86.133,0.119,86.133,0.079,1.979,0.001,28.61,-80.599,9.779,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.086,4.828e6,0,279.774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.987,-12.537,597.903,323.702,0.5,0.279
64.159,4208.604,-27.829,0.041,27.829,0.043,85.142,0.119,85.142,0.08,1.986,0.013,28.61,-80.599,9.779,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.086,4.83e6,0,279.773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.026,-12.446,598.992,323.756,0.5,0.279
64.659,4194.694,-27.809,0.041,27.809,0.073,84.157,0.119,84.157,0.081,1.956,0.06,28.61,-80.599,9.779,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.086,4.833e6,0,279.779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.826,-12.356,600.081,323.811,0.5,0.279
65.159,4180.795,-27.788,0.041,27.789,0.11,83.166,0.119,83.166,0.082,2.007,0.102,28.61,-80.599,9.779,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.086,4.835e6,0,279.798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.254,-12.266,601.17,323.866,0.5,0.279
65.659,4166.906,-27.767,0.041,27.769,0.117,82.149,0.119,82.149,0.083,2.061,0.11,28.61,-80.599,9.779,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.086,4.837e6,0,279.795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.327,-12.175,602.257,323.921,0.5,0.279
66.159,4153.027,-27.747,0.04,27.747,0.055,81.114,0.118,81.114,0.084,2.08,0.037,28.61,-80.599,9.779,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.086,4.839e6,0,279.755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.175,-12.085,603.344,323.975,0.5,0.279
66.659,4139.159,-27.727,0.04,27.727,0.054,80.07,0.118,80.07,0.085,2.097,0.035,28.61,-80.599,9.779,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.086,4.841e6,0,279.755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.189,-11.995,604.43,324.03,0.5,0.28
67.159,4125.3,-27.707,0.04,27.707,0.058,79.026,0.118,79.026,0.086,2.077,0.041,28.61,-80.599,9.779,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.086,4.844e6,0,279.754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.991,-11.905,605.515,324.085,0.5,0.28
67.659,4111.452,-27.687,0.041,27.688,0.109,78,0.118,78,0.087,2.026,0.101,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.085,4.846e6,0,279.776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.801,-11.814,606.599,324.139,0.5,0.28
68.159,4097.613,-27.666,0.042,27.67,0.198,77.011,0.118,77.011,0.088,1.929,0.193,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.085,4.848e6,0,279.846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.491,-11.724,607.682,324.194,0.5,0.28
68.659,4083.785,-27.646,0.039,27.647,0.072,76.039,0.117,76.039,0.089,1.96,0.06,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.085,4.85e6,0,279.735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.109,-11.634,608.765,324.248,0.5,0.28
69.159,4069.967,-27.626,0.04,27.628,0.128,75.074,0.117,75.075,0.089,1.899,0.122,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.085,4.852e6,0,279.767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.627,-11.545,609.847,324.303,0.5,0.28
69.659,4056.159,-27.607,0.039,27.607,0.045,74.128,0.117,74.128,0.09,1.888,0.022,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.085,4.854e6,0,279.724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.847,-11.455,610.928,324.357,0.5,0.28
70.159,4042.36,-27.587,0.039,27.588,0.046,73.181,0.117,73.181,0.092,1.9,0.024,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.085,4.857e6,0,279.729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.966,-11.365,612.009,324.412,0.5,0.28
70.659,4028.571,-27.568,0.039,27.568,0.054,72.235,0.117,72.235,0.093,1.882,0.037,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.085,4.859e6,0,279.731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.807,-11.275,613.088,324.466,0.5,0.28
71.159,4014.792,-27.548,0.039,27.548,0.041,71.293,0.116,71.293,0.094,1.889,0.014,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.085,4.861e6,0,279.728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.931,-11.186,614.167,324.52,0.5,0.28
71.659,4001.023,-27.529,0.039,27.529,0.047,70.352,0.116,70.352,0.095,1.876,0.026,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.085,4.863e6,0,279.728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.826,-11.096,615.245,324.575,0.5,0.28
72.159,3987.263,-27.51,0.039,27.51,0.039,69.414,0.116,69.414,0.096,1.876,4.038e-4,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.085,4.865e6,0,279.725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.885,-11.007,616.322,324.629,0.5,0.28
72.659,3973.513,-27.489,0.04,27.491,0.133,68.46,0.116,68.46,0.097,1.939,0.127,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.085,4.868e6,0,279.797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.24,-10.917,617.453,324.683,0.5,0.28
73.159,3959.774,-27.469,0.04,27.469,0.041,67.49,0.116,67.49,0.098,1.943,0.008,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.085,4.87e6,0,279.755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.972,-10.828,618.587,324.737,0.5,0.281
73.659,3946.044,-27.449,0.041,27.45,0.131,66.534,0.116,66.534,0.1,1.881,0.124,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.085,4.873e6,0,279.809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.606,-10.739,619.72,324.791,0.5,0.281
74.159,3932.325,-27.429,0.041,27.43,0.108,65.606,0.115,65.606,0.101,1.831,0.1,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.085,4.875e6,0,279.793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.611,-10.649,620.852,324.845,0.5,0.281
74.659,3918.615,-27.409,0.04,27.409,0.046,64.693,0.115,64.693,0.102,1.82,0.022,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.084,4.877e6,0,279.768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.78,-10.56,621.984,324.899,0.5,0.281
75.159,3904.916,-27.389,0.04,27.389,0.056,63.788,0.115,63.788,0.103,1.8,0.039,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.084,4.879e6,0,279.775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.72,-10.471,623.115,324.953,0.5,0.281
75.659,3891.227,-27.368,0.04,27.369,0.063,62.882,0.115,62.882,0.105,1.825,0.048,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.084,4.882e6,0,279.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.945,-10.382,624.245,325.007,0.5,0.281
76.159,3877.547,-27.348,0.04,27.348,0.044,61.967,0.115,61.967,0.106,1.833,0.018,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.084,4.884e6,0,279.773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.884,-10.293,625.374,325.061,0.5,0.281
76.659,3863.878,-27.328,0.04,27.329,0.094,61.061,0.114,61.061,0.107,1.791,0.085,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.084,4.886e6,0,279.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.606,-10.204,626.502,325.115,0.5,0.281
77.159,3850.219,-27.308,0.04,27.308,0.045,60.168,0.114,60.168,0.109,1.78,0.021,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.084,4.889e6,0,279.767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.742,-10.115,627.629,325.169,0.5,0.281
77.659,3836.57,-27.288,0.04,27.289,0.064,59.272,0.114,59.272,0.11,1.806,0.051,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.084,4.891e6,0,279.774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.931,-10.026,628.756,325.223,0.5,0.281
78.159,3822.931,-27.267,0.043,27.273,0.264,58.336,0.114,58.336,0.112,1.936,0.261,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.084,4.894e6,0,279.965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.539,-9.938,629.881,325.277,0.5,0.281
78.659,3809.303,-27.248,0.038,27.248,0.045,57.371,0.114,57.371,0.114,1.924,0.025,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.084,4.895e6,0,279.727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.877,-9.849,631.006,325.33,0.5,0.281
79.159,3795.684,-27.228,0.039,27.229,0.118,56.396,0.114,56.396,0.115,1.98,0.112,28.61,-80.599,9.78,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.084,4.898e6,0,279.775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.243,-9.76,632.13,325.384,0.5,0.282
79.659,3782.075,-27.207,0.041,27.212,0.228,55.378,0.113,55.378,0.117,2.092,0.225,28.61,-80.599,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.084,4.9e6,0,279.886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.612,-9.672,633.254,325.438,0.5,0.282
80.159,3768.476,-27.188,0.038,27.189,0.07,54.324,0.113,54.325,0.119,2.121,0.059,28.61,-80.599,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.084,4.902e6,0,279.725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.266,-9.583,634.376,325.491,0.5,0.282
80.659,3754.886,-27.169,0.038,27.17,0.061,53.27,0.113,53.27,0.122,2.098,0.047,28.61,-80.599,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.084,4.904e6,0,279.729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2,-9.495,635.498,325.545,0.5,0.282
81.159,3741.307,-27.15,0.039,27.151,0.097,52.232,0.113,52.232,0.124,2.053,0.089,28.61,-80.599,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.083,4.906e6,0,279.751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.86,-9.407,636.619,325.598,0.5,0.282
81.659,3727.736,-27.131,0.039,27.132,0.113,51.219,0.113,51.219,0.126,2,0.106,28.61,-80.599,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.083,4.909e6,0,279.761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.769,-9.318,637.739,325.652,0.5,0.282
82.159,3714.176,-27.112,0.038,27.112,0.084,50.228,0.112,50.228,0.128,1.963,0.074,28.61,-80.599,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.083,4.911e6,0,279.743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.804,-9.23,638.858,325.705,0.5,0.282
82.659,3700.625,-27.092,0.038,27.093,0.046,49.25,0.112,49.25,0.131,1.95,0.027,28.61,-80.599,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.083,4.913e6,0,279.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.899,-9.142,639.976,325.759,0.5,0.282
83.159,3687.083,-27.073,0.038,27.074,0.07,48.268,0.112,48.268,0.133,1.979,0.058,28.61,-80.6,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.083,4.915e6,0,279.741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.12,-9.054,641.094,325.812,0.5,0.282
83.659,3673.551,-27.054,0.038,27.054,0.065,47.285,0.112,47.285,0.136,1.953,0.052,28.61,-80.6,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.083,4.917e6,0,279.736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.845,-8.966,642.211,325.865,0.5,0.282
84.159,3660.029,-27.035,0.038,27.035,0.041,46.31,0.112,46.311,0.138,1.945,0.015,28.61,-80.6,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.083,4.919e6,0,279.728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.922,-8.878,643.327,325.919,0.5,0.282
84.659,3646.516,-27.016,0.038,27.017,0.083,45.347,0.111,45.347,0.141,1.909,0.073,28.61,-80.6,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.083,4.922e6,0,279.741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.753,-8.79,644.442,325.972,0.5,0.282
85.159,3633.013,-26.997,0.038,26.998,0.115,44.379,0.111,44.379,0.144,1.963,0.109,28.61,-80.6,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.083,4.924e6,0,279.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.217,-8.702,645.557,326.025,0.5,0.282
85.659,3619.519,-26.978,0.037,26.978,0.037,43.398,0.111,43.398,0.147,1.963,2.621e-4,28.61,-80.6,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.083,4.926e6,0,279.716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.972,-8.615,646.67,326.078,0.5,0.283
86.159,3606.034,-26.96,0.037,26.96,0.066,42.423,0.111,42.423,0.15,1.936,0.055,28.61,-80.6,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.083,4.928e6,0,279.725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.822,-8.527,647.783,326.132,0.5,0.283
86.659,3592.559,-26.941,0.037,26.941,0.067,41.448,0.111,41.448,0.153,1.963,0.056,28.61,-80.6,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.083,4.93e6,0,279.726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.098,-8.439,648.895,326.185,0.5,0.283
87.159,3579.093,-26.922,0.037,26.923,0.055,40.472,0.111,40.472,0.156,1.943,0.041,28.61,-80.6,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.083,4.932e6,0,279.717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.861,-8.352,650.007,326.238,0.5,0.283
87.659,3565.637,-26.904,0.037,26.904,0.038,39.499,0.11,39.499,0.16,1.948,0.01,28.61,-80.6,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.083,4.934e6,0,279.712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.981,-8.264,651.117,326.291,0.5,0.283
88.159,3552.189,-26.885,0.037,26.885,0.038,38.524,0.11,38.524,0.164,1.952,0.008,28.61,-80.6,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.082,4.937e6,0,279.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.978,-8.177,652.227,326.344,0.5,0.283
88.659,3538.751,-26.867,0.037,26.867,0.085,37.557,0.11,37.557,0.168,1.914,0.076,28.61,-80.6,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.082,4.939e6,0,279.724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.753,-8.089,653.336,326.397,0.5,0.283
89.159,3525.323,-26.848,0.037,26.849,0.127,36.616,0.11,36.616,0.172,1.853,0.121,28.61,-80.6,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.082,4.941e6,0,279.745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.591,-8.002,654.445,326.45,0.5,0.283
89.659,3511.903,-26.83,0.036,26.83,0.071,35.696,0.11,35.697,0.176,1.823,0.061,28.61,-80.6,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.082,4.943e6,0,279.706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.696,-7.915,655.552,326.503,0.5,0.283
90.159,3498.493,-26.812,0.036,26.812,0.038,34.786,0.109,34.787,0.18,1.818,0.01,28.61,-80.6,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.082,4.945e6,0,279.696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.804,-7.827,656.659,326.556,0.5,0.283
90.659,3485.092,-26.793,0.037,26.795,0.145,33.86,0.109,33.86,0.185,1.887,0.14,28.61,-80.6,9.781,NaN,NaN,NaN,NaN,2.849e4,5401,NaN,NaN,NaN,NaN,NaN,0.082,4.947e6,0,279.759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.208,-7.74,657.772,326.608,0.5,0.283
