# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
10.6296445,2269.9261592,3649.9261592,118.4427117,118.5103812,-14.1200769,14.1207326,62.8747911,0.0256588,62.8747963,89.9766179,4.0043094,0.1360745,43.8000002,-120.6292166,0.0594376,-2.5348489e-8,0.0023467,2.9072887e-6,87.0246465,89.9667915,7813.8054638,2032.0832,2.1487638,0.0225998,9.7938885,142.7673044,115.1993914,2.6058845,0,0,33.8052699,0.6432809,0.2702332,0.2358441,0.1372036,0.6432879,0.0150319,0.0393864,-2.1708003e-4,0,0,0,0,2.3635959e-5,2.0287281,90,-8.72452,645.2753137,8.5011888e-4,326.0118409,0.363779,1.0524733e7,10.5791,87.8996865,0.05,0.2482102,0.0124809
10.6796445,2275.830672,3655.830672,117.7383268,117.806067,-14.0565551,14.0585073,63.0747805,0.0258612,63.0747858,89.9765083,3.9944745,0.2342759,43.8000002,-120.6292141,0.0022557,-2.5485473e-8,-0.0026433,-1.0587319e-5,87.0707891,89.9614128,7813.8054638,2032.0832,2.1487638,0.0225998,9.7938703,142.8472437,115.1993914,2.6134409,0,0,33.3495876,0.6426067,0.2704391,0.2351652,0.1370025,0.6426067,5.6944211e-4,0.0012408,3.4052284e-4,0,0,0,0,-3.0347558e-5,2.0347218,90,-8.7628994,644.7883272,8.4960061e-4,325.988583,0.3616464,1.0457092e7,10.5791,87.8996865,0.05,0.2488254,0.0124068
10.7296445,2281.7000429,3661.7000429,117.0370025,117.1047132,-13.9973072,13.9997222,63.2741897,0.0260642,63.2741951,89.9763985,3.9816965,0.2600255,43.8000002,-120.6292116,0.0217214,-2.551283e-8,-0.0024164,1.5867422e-5,87.1167067,89.9541831,7813.8054638,2032.0832,2.1487638,0.0225998,9.7938523,142.8135303,115.1993914,2.6102541,0,0,32.8974881,0.6419337,0.2706463,0.2344853,0.1368021,0.6419346,0.0054852,0.0139562,-2.629619e-4,0,0,0,0,-2.5666919e-5,1.9574075,90,-8.8010503,644.3042391,8.4908528e-4,325.9654635,0.3595092,1.0389423e7,10.5791,87.8996865,0.05,0.2495346,0.012333
10.7796445,2287.5344206,3667.5344206,116.3386072,116.4062529,-13.9373397,13.9410414,63.4729421,0.026269,63.4729475,89.9762875,3.9678951,0.3212463,43.8000002,-120.6292091,0.0629972,-2.5300521e-8,-0.0019732,4.6089208e-6,87.1570319,89.9478782,7813.8054638,2032.0832,2.1487638,0.0225998,9.7938344,142.7476048,115.1993914,2.6040224,0,0,32.4531899,0.6412689,0.2708527,0.2338116,0.1366045,0.6412768,0.0159234,0.0417235,4.77101e-4,0,0,0,0,-1.7321004e-5,1.9377028,90,-8.8389737,643.8230372,8.4857287e-4,325.9424819,0.3573894,1.0322357e7,10.5791,87.8996865,0.05,0.2510224,0.0122594
10.8296445,2293.3339545,3673.3339545,115.6432468,115.7106752,-13.8775052,13.8833111,63.6708972,0.0264765,63.6709027,89.9761745,3.9496636,0.401468,43.8000002,-120.6292067,0.1162262,-2.5107463e-8,-7.8638557e-4,3.085715e-6,87.1828307,89.9442658,7813.8054638,2032.0832,2.1487638,0.0225998,9.7938166,142.6642264,115.1993914,2.596141,0,0,32.0168448,0.6406123,0.2710585,0.2331441,0.1364097,0.6406392,0.0294152,0.0761957,-3.3646047e-4,0,0,0,0,-2.7841678e-6,1.9761453,90,-8.8766707,643.3447091,8.4806337e-4,325.9196376,0.3552869,1.025589e7,10.5791,87.8996865,0.05,0.252367,0.0121862
10.8796445,2299.0987939,3679.0987939,114.9507884,115.0179145,-13.8219642,13.8278027,63.867863,0.0266872,63.8678686,89.976059,3.9289811,0.4017868,43.8000002,-120.6292042,0.1196565,-2.5084556e-8,8.1038178e-4,1.0781614e-5,87.182633,89.9467077,7813.8054638,2032.0832,2.1487638,0.0225998,9.7937989,142.6544972,115.1993914,2.5952213,0,0,31.5836935,0.6399587,0.2712651,0.2324773,0.1362162,0.6399871,0.03028,0.0784411,2.4781418e-4,0,0,0,0,2.9923851e-6,1.9686445,90,-8.9141422,642.8692425,8.4755679e-4,325.8969299,0.3531852,1.0189549e7,10.5791,87.8996865,0.05,0.2536023,0.0121132
10.9296445,2304.8290776,3684.8290776,114.2609916,114.3278895,-13.7705017,13.7743625,64.0638346,0.0269004,64.0638403,89.9759415,3.9105146,0.3261045,43.8000002,-120.6292018,0.0738563,-2.5077413e-8,0.0020766,1.8508066e-5,87.1557803,89.9537093,7813.8054638,2032.0832,2.1487638,0.0225998,9.7937812,142.7175585,115.1993914,2.6011822,0,0,31.1536056,0.6393078,0.2714726,0.2318114,0.1360238,0.6393187,0.0186622,0.0488585,-2.1630774e-4,0,0,0,0,1.9887501e-5,1.9138386,90,-8.951389,642.3966259,8.4705309e-4,325.8743583,0.3510842,1.0123326e7,10.5791,87.8996865,0.05,0.254318,0.0120406
10.9796445,2310.5249353,3690.5249353,113.5737613,113.6405471,-13.7170217,13.720703,64.2589827,0.0271147,64.2589884,89.9758235,3.8954698,0.3178154,43.8000002,-120.6291993,0.0693067,-2.5144774e-8,0.0027965,3.9475551e-5,87.1118149,89.963466,7813.8054638,2032.0832,2.1487638,0.0225998,9.7937637,142.7197527,115.1993914,2.6013896,0,0,30.7338565,0.6386836,0.2716786,0.2311701,0.1358349,0.6386932,0.0175069,0.0456462,-4.5256132e-4,0,0,0,0,3.6503452e-5,1.972189,90,-8.9884121,641.9268487,8.4655228e-4,325.8519223,0.3490089,1.0057943e7,10.5791,87.8996865,0.05,0.2550941,0.0119682
11.0296445,2316.1864996,3696.1864996,112.8892373,112.9558809,-13.6657598,13.6686253,64.4533508,0.0273285,64.4533566,89.9757064,3.8795812,0.2798709,43.8000002,-120.6291969,0.0447094,-2.5231614e-8,0.003648,8.5143049e-5,87.0533226,89.9729217,7813.8054638,2032.0832,2.1487638,0.0225998,9.7937463,142.7517005,115.1993914,2.6044096,0,0,30.3196154,0.6380812,0.2718849,0.2305486,0.1356477,0.6380852,0.0112836,0.0295564,1.3780386e-4,0,0,0,0,6.2868885e-5,2.0196648,90,-9.0252122,641.4598999,8.4605435e-4,325.8296214,0.3469398,9.9928344e6,10.5791,87.8996865,0.05,0.2557943,0.0118961
11.0796445,2321.8138993,3701.8138993,112.2071548,112.2737966,-13.6172521,13.6187305,64.6470189,0.0275401,64.6470247,89.9755916,3.8677934,0.2006631,43.8000002,-120.6291945,0.0083241,-2.5273002e-8,-0.0038101,4.683842e-4,86.984966,89.9789093,7813.8054638,2032.0832,2.1487638,0.0225998,9.7937291,142.8012555,115.1993914,2.6090938,0,0,29.9093479,0.6374818,0.272092,0.229928,0.1354618,0.6374819,0.0020982,0.0059138,-8.0909699e-5,0,0,0,0,-6.9411635e-5,2.0260399,90,-9.0617903,640.9957689,8.4555928e-4,325.8074551,0.3448719,9.9278569e6,10.5791,87.8996865,0.05,0.2565195,0.0118243
11.1296445,2327.4072557,3707.4072557,111.527512,111.5942627,-13.5683368,13.5691343,64.8401831,0.0277487,64.840189,89.97548,3.8592157,0.147111,43.8000002,-120.6291921,0.0452957,-2.5265088e-8,-0.0035003,8.5890484e-5,86.9182659,89.9795726,7813.8054638,2032.0832,2.1487638,0.0225998,9.7937119,142.7419598,115.1993914,2.6034888,0,0,29.5052268,0.6368884,0.272299,0.2293115,0.1352779,0.6368924,0.0114272,0.0293499,-7.9420877e-5,0,0,0,0,-5.9295883e-5,2.0568434,90,-9.0981472,640.5344457,8.4506707e-4,325.7854228,0.3428156,9.8633076e6,10.5791,87.8996865,0.05,0.257184,0.0117528
11.1796445,2332.9666913,3712.9666913,110.8503187,110.9172571,-13.5195178,13.5199265,65.0329771,0.0279543,65.0329831,89.9753715,3.8528915,0.1051281,43.8000002,-120.6291897,0.0748963,-2.5257572e-8,-0.0027923,5.0459177e-5,86.8611063,89.9750005,7813.8054638,2032.0832,2.1487638,0.0225998,9.7936948,142.693726,115.1993914,2.5989295,0,0,29.1060012,0.6362995,0.2725063,0.2286974,0.1350958,0.6363105,0.0189068,0.0495502,5.5597613e-5,0,0,0,0,-3.8195482e-5,2.0806995,90,-9.1342835,640.0759202,8.4457772e-4,325.7635242,0.3407656,9.7990373e6,10.5791,87.8996865,0.05,0.2577683,0.0116816
11.2296445,2338.4923288,3718.4923288,110.1756233,110.2427753,-13.4663153,13.4672572,65.2254926,0.028158,65.2254987,89.9752652,3.8472777,0.1592795,43.8000003,-120.6291873,0.0386446,-2.5244772e-8,-0.0019638,4.1391129e-5,86.8189577,89.9671801,7813.8054638,2032.0832,2.1487638,0.0225998,9.7936778,142.7431728,115.1993914,2.6036035,0,0,28.7139326,0.6357201,0.2727123,0.228091,0.1349168,0.635723,0.0097437,0.0255458,-2.264909e-4,0,0,0,0,-1.9121909e-5,2.2013941,90,-9.1702001,639.6201822,8.440912e-4,325.7417587,0.3387393,9.7355393e6,10.5791,87.8996865,0.05,0.2583968,0.0116106
11.2796445,2343.9843001,3723.9843001,109.5036694,109.5708768,-13.4131676,13.4150177,65.4176151,0.0283614,65.4176213,89.9751598,3.8371138,0.2227909,43.8000003,-120.6291849,0.0055501,-2.5251097e-8,0.0018679,-8.8068244e-5,86.7851944,89.9587949,7813.8054638,2032.0832,2.1487638,0.0225998,9.7936609,142.7880953,115.1993914,2.6078498,0,0,28.3270368,0.6351456,0.2729184,0.2274876,0.1347395,0.6351457,0.0013978,0.0038759,-4.9209346e-4,0,0,0,0,1.7509045e-5,2.3241127,90,-9.205898,639.1672209,8.4360752e-4,325.7201258,0.3367212,9.6723692e6,10.5791,87.8996865,0.05,0.2593124,0.0115399
11.3296445,2349.4427379,3729.4427379,108.834246,108.9014747,-13.3649788,13.3664866,65.6091876,0.0285659,65.6091938,89.9750537,3.8259747,0.200768,43.8000003,-120.6291825,0.0094609,-2.5229376e-8,-0.0019327,-9.9747979e-5,86.7506917,89.9510359,7813.8054638,2032.0832,2.1487638,0.0225998,9.7936442,142.7780447,115.1993914,2.6068998,0,0,27.9415528,0.6345703,0.2731267,0.2268812,0.1345624,0.6345705,0.0023826,0.0062284,-4.6570895e-4,0,0,0,0,-1.8977162e-5,2.3347725,90,-9.2413778,638.7170254,8.4312666e-4,325.6986251,0.3346912,9.6089515e6,10.5791,87.8996865,0.05,0.2599881,0.0114694
