# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
10.35,1694.657,1694.657,87.273,87.274,-13.014,13.014,-1.123,0.008,1.123,270.4360793,0.165,0.006,28.61,-80.6,7.8896288e-4,0,-3.46E-05,1.5761114e-5,89.8970781,270.4360793,6576,794,1.933,0.021,9.787,142.7,108.4,3.237,0,0,21.222,0.611,0.276,0.206,0.129,0.611,1.975e-4,9.882e-4,2.903e-4,0,0,0,0,-9.48E-09,0,0,3.985,825.9,0.001038,333.714,0.262,9.116e6,10.6,90,0.05,0.118,0.011
10.4,1699.004,1699.004,86.624,86.624,-12.963,12.963,-1.131,0.008,1.131,270.4360793,0.165,0.005,28.61,-80.6,5.6109757e-4,0,0,0,89.8970781,270.4933751,6576,794,1.933,0.021,9.787,142.7,108.4,3.236,0,0,20.884,0.61,0.276,0.206,0.129,0.61,1.404e-4,4.669e-5,2.872e-4,0,0,0,0,0,0,0,3.956,825.4,0.001038,333.697,0.26,9.045e6,10.6,90,0.05,0.118,0.011
10.45,1703.319,1703.319,85.977,85.977,-12.912,12.912,-1.139,0.008,1.139,270.4360793,0.165,0.005,28.61,-80.6,4.3934404e-4,0,0,0,89.8970781,270.4360793,6576,794,1.933,0.021,9.787,142.7,108.4,3.236,0,0,20.55,0.61,0.276,0.205,0.129,0.61,1.099e-4,7.479e-4,-4.23E-04,0,0,0,0,0,0,0,3.928,825,0.001037,333.68,0.258,8.975e6,10.6,90,0.05,0.119,0.011
10.5,1707.602,1707.602,85.333,85.333,-12.862,12.862,-1.148,0.008,1.148,270.4360793,0.165,0.004,28.61,-80.6,4.9658252e-4,0,0,0,89.8970781,270.3787835,6576,794,1.933,0.021,9.787,142.6,108.4,3.236,0,0,20.221,0.609,0.276,0.205,0.129,0.609,1.242e-4,1.828e-4,-3.13E-04,0,0,0,0,0,0,0,3.901,824.5,0.001037,333.663,0.256,8.904e6,10.6,90,0.05,0.119,0.011
10.55,1711.852,1711.852,84.691,84.691,-12.813,12.813,-1.156,0.008,1.156,270.4360793,0.166,0.004,28.61,-80.6,6.1020005e-4,0,0,0,89.8970781,270.3214877,6576,794,1.933,0.021,9.787,142.6,108.4,3.236,0,0,19.896,0.609,0.277,0.204,0.128,0.609,1.527e-4,1.319e-4,-3.60E-04,0,0,0,0,0,0,0,3.873,824.1,0.001036,333.646,0.254,8.834e6,10.6,90,0.05,0.12,0.011
10.6,1716.071,1716.071,84.052,84.052,-12.764,12.764,-1.164,0.008,1.164,270.4360793,0.166,0.004,28.61,-80.6,6.2223217e-4,0,0,0,89.8970781,270.2068962,6576,794,1.933,0.021,9.787,142.6,108.4,3.235,0,0,19.576,0.609,0.277,0.203,0.128,0.609,1.556e-4,8.973e-4,-1.57E-04,0,0,0,0,0,0,0,3.846,823.7,0.001036,333.629,0.252,8.765e6,10.6,90,0.05,0.12,0.011
10.65,1720.258,1720.258,83.415,83.415,-12.716,12.716,-1.172,0.008,1.172,270.3787835,0.166,0.004,28.61,-80.6,5.5639931e-4,0,0,0,89.8970781,270.1496004,6576,794,1.933,0.021,9.787,142.6,108.4,3.235,0,0,19.26,0.608,0.277,0.203,0.128,0.608,1.391e-4,1.239e-5,2.542e-4,0,0,0,0,0,0,0,3.818,823.3,0.001035,333.613,0.25,8.695e6,10.6,90,0.05,0.12,0.011
10.7,1724.413,1724.413,82.78,82.78,-12.668,12.669,-1.181,0.008,1.181,270.3787835,0.166,0.004,28.61,-80.6,5.2442827e-4,0,0,0,89.8970781,270.0923046,6576,794,1.933,0.021,9.787,142.6,108.4,3.235,0,0,18.949,0.608,0.277,0.202,0.128,0.608,1.311e-4,1.111e-4,-7.80E-05,0,0,0,0,0,0,0,3.791,822.8,0.001035,333.596,0.248,8.626e6,10.6,90,0.05,0.121,0.011
10.75,1728.536,1728.536,82.148,82.148,-12.622,12.622,-1.189,0.008,1.189,270.3787835,0.167,0.004,28.61,-80.6,5.1675064e-4,0,0,0,89.8970781,269.9777131,6576,794,1.933,0.021,9.787,142.6,108.4,3.234,0,0,18.642,0.608,0.278,0.202,0.128,0.608,1.292e-4,-4.99E-05,2.89e-4,0,0,0,0,0,0,0,3.765,822.4,0.001035,333.58,0.246,8.557e6,10.6,90,0.05,0.121,0.011
10.8,1732.627,1732.627,81.518,81.518,-12.576,12.576,-1.197,0.008,1.197,270.3787835,0.167,0.005,28.61,-80.6,5.2431368e-4,0,0,0,89.8970781,269.9777131,6576,794,1.933,0.021,9.787,142.6,108.4,3.234,0,0,18.339,0.607,0.278,0.202,0.128,0.607,1.311e-4,2.57e-5,-1.51E-04,0,0,0,0,0,0,0,3.738,822,0.001034,333.564,0.244,8.489e6,10.6,90,0.05,0.122,0.01
10.85,1736.688,1736.688,80.89,80.89,-12.53,12.53,-1.206,0.008,1.206,270.3787835,0.167,0.005,28.61,-80.6,5.3943976e-4,0,0,0,89.8970781,269.9204173,6576,794,1.933,0.021,9.787,142.6,108.4,3.234,0,0,18.041,0.607,0.278,0.201,0.128,0.607,1.348e-4,7.51e-4,3.285e-5,0,0,0,0,0,0,0,3.712,821.6,0.001034,333.548,0.243,8.421e6,10.6,90,0.05,0.122,0.01
10.9,1740.716,1740.716,80.265,80.265,-12.485,12.485,-1.214,0.008,1.214,270.3787835,0.167,0.005,28.61,-80.6,5.1268264e-4,0,0,0,89.8970781,269.9777131,6576,794,1.933,0.021,9.787,142.6,108.4,3.234,0,0,17.746,0.606,0.278,0.201,0.128,0.606,1.281e-4,8.398e-4,4.333e-4,0,0,0,0,0,0,0,3.685,821.2,0.001033,333.532,0.241,8.353e6,10.6,90,0.05,0.122,0.01
10.95,1744.714,1744.714,79.642,79.642,-12.441,12.441,-1.222,0.008,1.222,270.3787835,0.167,0.005,28.61,-80.6,4.7160156e-4,0,0,0,89.8970781,270.0350088,6576,794,1.933,0.021,9.787,142.6,108.4,3.233,0,0,17.455,0.606,0.279,0.2,0.127,0.606,1.178e-4,-1.07E-04,-2.68E-04,0,0,0,0,0,0,0,3.659,820.8,0.001033,333.516,0.239,8.285e6,10.6,90,0.05,0.123,0.01
11,1748.681,1748.681,79.021,79.021,-12.397,12.397,-1.231,0.009,1.231,270.3787835,0.168,0.005,28.61,-80.6,4.7068483e-4,0,0,0,89.8970781,270.1496004,6576,794,1.933,0.021,9.787,142.6,108.4,3.233,0,0,17.167,0.606,0.279,0.2,0.127,0.606,1.176e-4,5.679e-6,-5.71E-05,0,0,0,0,0,0,0,3.634,820.4,0.001033,333.501,0.237,8.218e6,10.6,90,0.05,0.123,0.01
11.05,1752.616,1752.616,78.402,78.402,-12.354,12.354,-1.239,0.009,1.239,270.3787835,0.168,0.005,28.61,-80.6,4.7778951e-4,0,0,0,89.8970781,270.2068962,6576,794,1.933,0.021,9.787,142.6,108.4,3.233,0,0,16.884,0.605,0.279,0.199,0.127,0.605,1.194e-4,8.066e-4,-1.66E-04,0,0,0,0,0,0,0,3.608,820,0.001032,333.485,0.235,8.151e6,10.6,90,0.05,0.124,0.01
11.1,1756.521,1756.521,77.785,77.785,-12.312,12.312,-1.248,0.009,1.248,270.3787835,0.168,0.005,28.61,-80.6,4.2175423e-4,0,0,0,89.8970781,270.264192,6576,794,1.933,0.021,9.787,142.6,108.4,3.233,0,0,16.604,0.605,0.279,0.199,0.127,0.605,1.054e-4,7.012e-4,-3.60E-04,0,0,0,0,0,0,0,3.583,819.6,0.001032,333.47,0.233,8.084e6,10.6,90,0.05,0.124,0.01
11.15,1760.395,1760.395,77.171,77.171,-12.27,12.27,-1.256,0.009,1.256,270.3787835,0.168,0.005,28.61,-80.6,3.1529867e-4,0,0,0,89.8970781,270.3214877,6576,794,1.933,0.021,9.787,142.6,108.4,3.232,0,0,16.328,0.605,0.28,0.198,0.127,0.605,7.875e-5,7.356e-5,4.365e-4,0,0,0,0,0,0,0,3.557,819.2,0.001031,333.455,0.231,8.018e6,10.6,90,0.05,0.124,0.01
11.2,1764.238,1764.238,76.558,76.558,-12.228,12.228,-1.264,0.009,1.264,270.3787835,0.169,0.004,28.61,-80.6,2.8945828e-4,0,0,0,89.8970781,270.3214877,6576,794,1.933,0.021,9.787,142.6,108.4,3.232,0,0,16.055,0.605,0.28,0.198,0.127,0.605,7.228e-5,4.015e-4,-2.27E-04,0,0,0,0,0,0,0,3.532,818.8,0.001031,333.44,0.23,7.952e6,10.6,90,0.05,0.125,0.01
11.25,1768.051,1768.051,75.948,75.948,-12.187,12.187,-1.273,0.009,1.273,270.3787835,0.169,0.004,28.61,-80.6,3.9700246e-4,0,0,0,89.8970781,270.3214877,6576,794,1.933,0.021,9.787,142.6,108.4,3.232,0,0,15.786,0.604,0.28,0.197,0.127,0.604,9.914e-5,4.995e-4,4.482e-4,0,0,0,0,0,0,0,3.508,818.4,0.001031,333.425,0.228,7.886e6,10.6,90,0.05,0.125,0.01
11.3,1771.833,1771.833,75.339,75.34,-12.147,12.147,-1.281,0.009,1.281,270.3787835,0.169,0.004,28.61,-80.6,5.4620067e-4,0,0,0,89.8970781,270.264192,6576,794,1.933,0.021,9.787,142.6,108.4,3.232,0,0,15.521,0.604,0.28,0.197,0.127,0.604,1.364e-4,7.652e-4,-4.76E-04,0,0,0,0,0,0,0,3.483,818,0.00103,333.41,0.226,7.821e6,10.6,90,0.05,0.126,0.01
11.35,1775.585,1775.585,74.733,74.733,-12.107,12.107,-1.29,0.009,1.29,270.3787835,0.169,0.004,28.61,-80.6,6.24524e-4,0,0,0,89.8970781,270.2068962,6576,794,1.933,0.021,9.787,142.6,108.4,3.231,0,0,15.258,0.604,0.281,0.197,0.127,0.604,1.559e-4,3.079e-4,-4.95E-05,0,0,0,0,0,0,0,3.459,817.7,0.00103,333.395,0.224,7.755e6,10.6,90,0.05,0.126,0.01
11.4,1779.306,1779.306,74.129,74.129,-12.068,12.068,-1.298,0.009,1.298,270.3787835,0.169,0.004,28.61,-80.6,6.4171273e-4,0,0,0,89.8970781,270.1496004,6576,794,1.933,0.021,9.787,142.6,108.4,3.231,0,0,15,0.603,0.281,0.196,0.126,0.603,1.602e-4,9.047e-4,4.146e-4,0,0,0,0,0,0,0,3.435,817.3,0.001029,333.38,0.222,7.69e6,10.6,90,0.05,0.126,0.009
11.45,1782.997,1782.997,73.526,73.526,-12.029,12.029,-1.307,0.009,1.307,270.3787835,0.17,0.004,28.61,-80.6,5.8327104e-4,0,0,0,89.8397823,270.0923046,6576,794,1.933,0.021,9.787,142.6,108.4,3.231,0,0,14.744,0.603,0.281,0.196,0.126,0.603,1.456e-4,8.634e-4,2.704e-4,0,0,0,0,0,0,0,3.411,816.9,0.001029,333.366,0.221,7.625e6,10.6,90,0.05,0.127,0.009
11.5,1786.659,1786.659,72.926,72.926,-11.991,11.991,-1.315,0.009,1.315,270.3787835,0.17,0.004,28.61,-80.6,5.0752601e-4,0,0,0,89.8397823,270.0350088,6576,794,1.933,0.021,9.787,142.6,108.4,3.231,0,0,14.492,0.603,0.281,0.195,0.126,0.603,1.267e-4,8.131e-4,-3.30E-04,0,0,0,0,0,0,0,3.387,816.5,0.001029,333.351,0.219,7.561e6,10.6,90,0.05,0.127,0.009
11.55,1790.29,1790.29,72.327,72.327,-11.953,11.953,-1.324,0.009,1.324,270.3787835,0.17,0.004,28.61,-80.6,4.6959621e-4,0,0,0,89.8397823,269.9777131,6576,794,1.933,0.021,9.787,142.6,108.4,3.231,0,0,14.244,0.602,0.282,0.195,0.126,0.602,1.172e-4,-9.34E-05,2.591e-4,0,0,0,0,0,0,0,3.363,816.2,0.001028,333.337,0.217,7.497e6,10.6,90,0.05,0.128,0.009
11.6,1793.891,1793.891,71.731,71.731,-11.915,11.915,-1.332,0.009,1.332,270.3787835,0.17,0.004,28.61,-80.6,4.4507362e-4,0,0,0,89.8397823,269.9777131,6576,794,1.933,0.021,9.787,142.6,108.4,3.23,0,0,13.998,0.602,0.282,0.194,0.126,0.602,1.111e-4,6.656e-4,3.897e-5,0,0,0,0,0,0,0,3.34,815.8,0.001028,333.323,0.215,7.432e6,10.6,90,0.05,0.128,0.009
11.65,1797.463,1797.463,71.136,71.136,-11.878,11.878,-1.341,0.009,1.341,270.3787835,0.17,0.004,28.61,-80.6,4.1803001e-4,0,0,0,89.8397823,269.9777131,6576,794,1.933,0.021,9.787,142.6,108.4,3.23,0,0,13.756,0.602,0.282,0.194,0.126,0.602,1.043e-4,-7.12E-05,2.779e-4,0,0,0,0,0,0,0,3.316,815.5,0.001028,333.309,0.213,7.369e6,10.6,90,0.05,0.128,0.009
11.7,1801.005,1801.005,70.543,70.543,-11.842,11.842,-1.349,0.009,1.349,270.3787835,0.171,0.004,28.61,-80.6,3.9121558e-4,0,0,0,89.8397823,270.0350088,6576,794,1.933,0.021,9.787,142.6,108.4,3.23,0,0,13.516,0.602,0.282,0.193,0.126,0.602,9.759e-5,2.907e-4,-4.33E-04,0,0,0,0,0,0,0,3.293,815.1,0.001027,333.295,0.212,7.305e6,10.6,90,0.05,0.129,0.009
11.75,1804.517,1804.517,69.951,69.952,-11.806,11.806,-1.358,0.009,1.358,270.3787835,0.171,0.004,28.61,-80.6,3.5403062e-4,0,0,0,89.8397823,270.0923046,6576,794,1.933,0.021,9.787,142.6,108.4,3.23,0,0,13.28,0.601,0.283,0.193,0.126,0.601,8.831e-5,-1.07E-04,3.908e-4,0,0,0,0,0,0,0,3.271,814.7,0.001027,333.281,0.21,7.242e6,10.6,90,0.05,0.129,0.009
