# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
164.362,438.239,-11.306,31.259,11.306,31.263,-169.324,0.049,169.324,179.966,1.818,0.444,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.034,2.758e6,0,938.574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.697,12.151,961.8,338.662,0.004,0.208
164.366,438.188,-11.17,30.301,11.171,30.304,-169.332,0.049,169.332,179.966,1.816,0.407,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.033,2.725e6,0,916.659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.704,12.151,961.9,338.663,0.004,0.208
164.371,438.137,-11.033,29.344,11.033,29.346,-169.34,0.049,169.34,179.966,1.814,0.369,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.033,2.691e6,0,894.769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.711,12.152,961.9,338.663,0.005,0.208
164.376,438.083,-10.894,28.388,10.894,28.39,-169.349,0.049,169.349,179.966,1.813,0.332,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.033,2.657e6,0,872.908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.719,12.152,961.9,338.663,0.005,0.208
164.381,438.028,-10.754,27.434,10.754,27.435,-169.359,0.049,169.359,179.966,1.811,0.294,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.032,2.623e6,0,851.076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.727,12.152,961.9,338.663,0.005,0.208
164.386,437.97,-10.612,26.48,10.612,26.481,-169.368,0.049,169.368,179.966,1.81,0.256,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.032,2.588e6,0,829.275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.736,12.153,961.9,338.664,0.005,0.208
164.392,437.911,-10.468,25.528,10.468,25.529,-169.378,0.049,169.378,179.966,1.809,0.219,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.031,2.553e6,0,807.507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.745,12.153,961.9,338.664,0.006,0.208
164.398,437.849,-10.322,24.578,10.322,24.579,-169.389,0.049,169.389,179.966,1.808,0.181,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.031,2.518e6,0,785.774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.754,12.154,961.9,338.664,0.006,0.208
164.404,437.785,-10.175,23.629,10.175,23.63,-169.4,0.049,169.4,179.966,1.807,0.143,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.03,2.482e6,0,764.078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.764,12.154,961.9,338.664,0.006,0.208
164.411,437.719,-10.026,22.682,10.026,22.683,-169.412,0.049,169.412,179.966,1.806,0.126,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.03,2.446e6,0,742.426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.768,12.154,961.9,338.664,0.007,0.208
164.418,437.65,-9.874,21.736,9.874,21.737,-169.425,0.049,169.425,179.966,1.805,0.12,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.03,2.409e6,0,720.801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.768,12.155,961.9,338.665,0.007,0.208
164.425,437.577,-9.721,20.792,9.721,20.793,-169.438,0.049,169.438,179.966,1.804,0.115,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.029,2.371e6,0,699.217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.768,12.155,961.9,338.665,0.007,0.208
164.433,437.502,-9.566,19.85,9.566,19.851,-169.452,0.049,169.452,179.966,1.803,0.109,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.029,2.333e6,0,677.682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.769,12.156,961.9,338.665,0.008,0.208
164.441,437.423,-9.408,18.911,9.408,18.911,-169.467,0.049,169.467,179.966,1.803,0.104,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.028,2.295e6,0,656.199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.769,12.156,961.9,338.666,0.008,0.208
164.45,437.34,-9.248,17.974,9.249,17.974,-169.483,0.049,169.483,179.966,1.802,0.098,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.028,2.256e6,0,634.771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.77,12.157,961.9,338.666,0.009,0.208
164.46,437.253,-9.086,17.039,9.086,17.039,-169.5,0.049,169.501,179.966,1.801,0.093,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.027,2.217e6,0,613.405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.77,12.157,962,338.666,0.01,0.209
164.47,437.161,-8.922,16.107,8.922,16.108,-169.519,0.049,169.519,179.966,1.8,0.08,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.027,2.176e6,0,592.104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.773,12.158,962,338.667,0.01,0.209
164.481,437.064,-8.755,15.179,8.755,15.179,-169.539,0.049,169.539,179.966,1.799,0.067,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.026,2.136e6,0,570.877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.776,12.158,962,338.667,0.011,0.209
164.493,436.961,-8.586,14.254,8.586,14.254,-169.56,0.049,169.56,179.966,1.799,0.055,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.026,2.094e6,0,549.729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.78,12.159,962,338.667,0.012,0.209
164.506,436.851,-8.414,13.333,8.414,13.333,-169.583,0.049,169.583,179.966,1.798,0.042,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.025,2.053e6,0,528.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.784,12.16,962,338.668,0.013,0.209
164.52,436.734,-8.24,12.416,8.24,12.416,-169.608,0.049,169.608,179.966,1.798,0.03,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.025,2.01e6,0,507.707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.81,12.16,962,338.668,0.014,0.209
164.535,436.61,-8.065,11.507,8.065,11.509,-169.636,0.049,169.636,179.966,1.801,0.184,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.024,1.967e6,0,486.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.87,12.161,962,338.669,0.015,0.209
164.552,436.476,-7.886,10.614,7.887,10.619,-169.666,0.049,169.666,179.966,1.807,0.339,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.024,1.924e6,0,466.572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.936,12.162,962,338.669,0.017,0.209
164.57,436.331,-7.705,9.726,7.707,9.737,-169.7,0.049,169.7,179.966,1.816,0.466,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.023,1.88e6,0,446.323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.996,12.163,962.1,338.67,0.019,0.209
164.591,436.174,-7.523,8.833,7.524,8.838,-169.737,0.049,169.737,179.966,1.822,0.3,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.023,1.835e6,0,425.846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.94,12.164,962.1,338.67,0.021,0.209
164.614,436.001,-7.338,7.962,7.338,7.963,-169.78,0.049,169.78,179.966,1.825,0.133,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.022,1.79e6,0,405.894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.991e-4,NaN,NaN,NaN,NaN,1.879,12.165,962.1,338.671,0.023,0.209
164.641,435.806,-7.146,7.1,7.146,7.101,-169.829,0.049,169.829,179.966,1.828,0.109,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.022,1.743e6,0,386.178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.764e-4,NaN,NaN,NaN,NaN,1.873,12.166,962.1,338.671,0.027,0.209
164.672,435.588,-6.954,6.232,6.954,6.235,-169.886,0.049,169.886,179.966,1.834,0.191,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.021,1.697e6,0,366.353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.53e-4,NaN,NaN,NaN,NaN,1.913,12.167,962.1,338.672,0.031,0.209
164.708,435.34,-6.759,5.382,6.76,5.388,-169.952,0.049,169.952,179.966,1.843,0.255,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.021,1.649e6,0,346.931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.296e-4,NaN,NaN,NaN,NaN,1.951,12.169,962.2,338.673,0.036,0.209
164.751,435.052,-6.562,4.544,6.563,4.552,-170.032,0.049,170.032,179.966,1.855,0.276,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.02,1.601e6,0,327.787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.061e-4,NaN,NaN,NaN,NaN,1.974,12.17,962.2,338.674,0.043,0.209
164.803,434.716,-6.369,3.722,6.369,3.725,-170.129,0.049,170.129,179.966,1.863,0.157,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.019,1.554e6,0,308.949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.827e-4,NaN,NaN,NaN,NaN,1.932,12.172,962.2,338.675,0.052,0.209
164.87,434.3,-6.174,2.937,6.175,2.943,-170.253,0.049,170.253,179.966,1.876,0.19,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.019,1.507e6,0,291.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.595e-4,NaN,NaN,NaN,NaN,1.958,12.174,962.3,338.677,0.066,0.209
164.956,433.776,-5.987,2.171,5.987,2.174,-170.415,0.049,170.415,179.966,1.886,0.119,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.018,1.461e6,0,273.487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.365e-4,NaN,NaN,NaN,NaN,1.938,12.177,962.3,338.678,0.086,0.209
165.077,433.064,-5.811,1.458,5.811,1.464,-170.644,0.049,170.644,179.966,1.902,0.133,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.018,1.418e6,0,257.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.144e-4,NaN,NaN,NaN,NaN,1.957,12.18,962.4,338.68,0.121,0.209
165.261,432.008,-5.663,0.806,5.663,0.808,-170.994,0.049,170.994,179.966,1.912,0.055,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.017,1.382e6,0,242.273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.94e-4,NaN,NaN,NaN,NaN,1.933,12.185,962.5,338.683,0.184,0.209
165.547,430.399,-5.583,0.278,5.584,0.417,-171.529,0.049,171.529,179.966,1.823,0.31,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.017,1.363e6,0,230.302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.768e-4,NaN,NaN,NaN,NaN,1.738,12.192,962.6,338.687,0.286,0.21
166.047,427.606,-5.586,-0.006,5.586,0.065,-172.449,0.049,172.449,179.966,1.856,0.064,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.363e6,0,223.712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.627e-4,NaN,NaN,NaN,NaN,1.861,12.202,962.8,338.694,0.5,0.21
166.547,424.814,-5.582,0.009,5.582,0.198,-173.352,0.049,173.352,179.966,1.757,0.198,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.363e6,0,224.091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.647e-4,NaN,NaN,NaN,NaN,1.743,12.221,963.1,338.705,0.5,0.21
167.047,422.023,-5.584,-0.004,5.584,0.187,-174.254,0.049,174.254,179.966,1.85,0.187,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.363e6,0,223.787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.592e-4,NaN,NaN,NaN,NaN,1.863,12.239,963.4,338.716,0.5,0.21
167.547,419.232,-5.581,0.006,5.581,0.186,-175.202,0.049,175.202,179.966,1.943,0.186,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.363e6,0,224.017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.641e-4,NaN,NaN,NaN,NaN,1.956,12.257,963.8,338.727,0.5,0.21
168.047,416.441,-5.583,-0.003,5.583,0.027,-176.17,0.049,176.17,179.966,1.929,0.027,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.364e6,0,223.763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.687e-4,NaN,NaN,NaN,NaN,1.928,12.275,964.1,338.738,0.5,0.21
168.547,413.65,-5.58,0.006,5.58,0.069,-177.126,0.049,177.126,179.966,1.895,0.069,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.363e6,0,223.974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.682e-4,NaN,NaN,NaN,NaN,1.89,12.293,964.4,338.749,0.5,0.21
169.047,410.86,-5.58,-4.752e-5,5.58,0.181,-178.051,0.049,178.051,179.966,1.804,0.181,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.364e6,0,223.879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.66e-4,NaN,NaN,NaN,NaN,1.792,12.311,964.7,338.76,0.5,0.21
169.547,408.071,-5.577,0.005,5.577,0.273,-178.987,0.049,178.987,179.966,1.941,0.273,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.363e6,0,224.042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.613e-4,NaN,NaN,NaN,NaN,1.96,12.329,965.1,338.771,0.5,0.21
170.047,405.282,-5.577,4.433e-4,5.577,0.321,-179.917,0.049,179.917,179.966,1.78,0.321,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.364e6,0,223.973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.682e-4,NaN,NaN,NaN,NaN,1.758,12.348,965.4,338.782,0.5,0.21
170.539,402.543,-5.567,0.022,5.567,0.696,-180.877,0.049,180.877,179.966,2.122,0.695,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.017,1.361e6,0,224.903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.598e-4,NaN,NaN,NaN,NaN,2.176,12.366,965.7,338.792,0.492,0.21
170.911,400.467,-5.573,-0.018,5.575,0.623,-181.624,0.049,181.624,179.966,1.89,0.623,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.364e6,0,223.886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.77e-4,NaN,NaN,NaN,NaN,1.768,12.383,966,338.803,0.373,0.21
171.411,397.682,-5.569,0.009,5.569,0.651,-182.488,0.049,182.488,179.966,1.564,0.651,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.362e6,0,224.547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.649e-4,NaN,NaN,NaN,NaN,1.52,12.397,966.3,338.811,0.5,0.21
171.902,394.944,-5.578,-0.019,5.578,0.367,-183.301,0.049,183.301,179.966,1.744,0.366,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.365e6,0,223.569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.486e-4,NaN,NaN,NaN,NaN,1.774,12.415,966.6,338.822,0.491,0.21
172.402,392.158,-5.566,0.024,5.566,0.541,-184.24,0.048,184.24,179.966,2.015,0.54,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.362e6,0,224.742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.581e-4,NaN,NaN,NaN,NaN,2.052,12.433,966.9,338.833,0.5,0.21
172.902,389.371,-5.581,-0.03,5.581,0.091,-185.258,0.048,185.258,179.966,2.057,0.086,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.366e6,0,223.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.708e-4,NaN,NaN,NaN,NaN,2.064,12.451,967.3,338.844,0.5,0.21
173.402,386.584,-5.567,0.027,5.567,0.201,-186.312,0.048,186.312,179.966,2.157,0.2,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.363e6,0,224.511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.75e-4,NaN,NaN,NaN,NaN,2.171,12.469,967.6,338.855,0.5,0.21
173.902,383.799,-5.574,-0.013,5.574,0.362,-187.345,0.048,187.345,179.966,1.976,0.362,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.365e6,0,223.694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.791e-4,NaN,NaN,NaN,NaN,1.951,12.487,967.9,338.866,0.5,0.21
174.402,381.013,-5.57,0.008,5.57,0.19,-188.357,0.048,188.357,179.966,2.071,0.19,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.365e6,0,224.066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.696e-4,NaN,NaN,NaN,NaN,2.085,12.505,968.2,338.877,0.5,0.21
174.902,378.229,-5.566,0.007,5.566,0.493,-189.331,0.048,189.331,179.966,1.825,0.493,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.364e6,0,224.292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.745e-4,NaN,NaN,NaN,NaN,1.791,12.523,968.6,338.888,0.5,0.211
175.304,375.998,-5.561,0.014,5.562,0.754,-190.123,0.048,190.123,179.966,2.127,0.754,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.363e6,0,224.822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.607e-4,NaN,NaN,NaN,NaN,2.253,12.542,968.9,338.899,0.401,0.211
175.804,373.214,-5.576,-0.031,5.576,0.157,-191.206,0.048,191.206,179.966,2.204,0.154,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.367e6,0,223.162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.766e-4,NaN,NaN,NaN,NaN,2.215,12.556,969.2,338.908,0.5,0.211
176.304,370.429,-5.564,0.025,5.564,0.062,-192.301,0.048,192.301,179.966,2.176,0.057,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.364e6,0,224.424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.83e-4,NaN,NaN,NaN,NaN,2.172,12.574,969.5,338.919,0.5,0.211
176.804,367.645,-5.571,-0.015,5.571,0.165,-193.368,0.048,193.368,179.966,2.093,0.165,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.366e6,0,223.528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.798e-4,NaN,NaN,NaN,NaN,2.082,12.592,969.8,338.93,0.5,0.211
177.304,364.861,-5.565,0.013,5.565,0.09,-194.426,0.048,194.426,179.966,2.138,0.089,28.591,-80.615,9.791,NaN,NaN,NaN,NaN,2.286e4,5147,NaN,NaN,NaN,NaN,NaN,0.016,1.365e6,0,224.157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.759e-4,NaN,NaN,NaN,NaN,2.144,12.61,970.1,338.941,0.5,0.211
