51.5650,60.64,-6.36,0.14,0.39,8.86,1
51.6660,60.58,-6.42,-0.58,0.39,8.86,1
51.7660,60.59,-6.41,0.10,0.41,8.86,1
51.8670,60.58,-6.42,-0.08,0.41,8.86,1
51.9680,60.58,-6.42,0.02,0.41,8.86,1
52.0680,60.61,-6.39,0.21,0.40,8.86,1
52.1720,60.62,-6.38,0.13,0.41,8.86,1
52.2720,60.61,-6.39,-0.11,0.39,8.86,1
52.3720,60.63,-6.37,0.19,0.41,8.86,1
52.4720,60.65,-6.35,0.19,0.41,8.86,1
52.6020,60.67,-6.33,0.09,0.42,8.86,1
52.7020,60.63,-6.37,-0.29,0.39,8.86,1
52.8030,60.65,-6.35,0.19,0.41,8.86,1
52.9030,60.66,-6.34,0.08,0.41,8.86,1
53.0040,60.73,-6.27,0.62,0.38,8.86,1
53.1050,60.79,-6.21,0.48,0.46,8.86,1
53.2050,60.88,-6.12,0.75,0.43,8.86,1
53.3060,60.90,-6.10,0.23,0.39,8.86,1
53.4070,60.90,-6.10,-0.08,0.51,8.86,1
53.5070,61.11,-5.89,1.81,0.41,8.86,1
53.6110,61.23,-5.77,1.04,0.49,8.86,1
53.7110,61.37,-5.63,1.22,0.40,8.86,1
53.8110,61.46,-5.54,0.74,0.36,8.86,1
53.9110,61.58,-5.42,1.10,0.38,8.86,1
54.0110,61.67,-5.33,0.70,0.27,8.86,1
54.1110,61.74,-5.26,0.67,0.53,8.86,1
54.2140,61.94,-5.06,1.63,0.36,8.86,1
54.3140,62.04,-4.96,0.92,0.57,8.86,1
54.4140,62.32,-4.68,2.35,0.25,8.86,1
54.5140,62.53,-4.47,1.83,0.94,8.86,1
54.6150,62.70,-4.30,1.51,0.74,8.86,1
54.7150,62.82,-4.18,1.04,0.60,8.86,1
54.8160,62.82,-4.18,-0.03,0.48,8.86,1
54.9210,62.70,-4.30,-0.97,0.24,8.86,1
55.0220,62.52,-4.48,-1.56,0.36,8.86,1
55.1230,62.44,-4.56,-0.69,0.41,8.86,1
55.2240,62.31,-4.69,-1.09,0.36,8.86,1
55.3250,62.21,-4.79,-0.86,0.42,8.86,1
55.4260,62.14,-4.86,-0.60,0.48,8.86,1
55.5270,62.18,-4.82,0.34,0.36,8.86,1
55.6280,62.13,-4.87,-0.43,0.51,8.86,1
55.7300,62.07,-4.93,-0.58,0.62,8.86,1
55.8310,62.04,-4.96,-0.20,0.33,8.86,1
55.9320,62.18,-4.82,1.17,0.34,8.86,1
56.0330,62.17,-4.83,-0.05,0.32,8.86,1
56.1340,62.12,-4.88,-0.42,0.53,8.86,1
56.2380,62.10,-4.90,-0.18,0.10,8.86,1
56.3380,62.10,-4.90,-0.03,0.13,8.86,1
56.4380,62.14,-4.86,0.38,0.54,8.86,1
56.5380,62.11,-4.89,-0.29,0.57,8.86,1
56.6380,62.14,-4.86,0.25,0.06,8.86,1
56.7380,62.39,-4.61,2.17,0.73,8.86,1
56.8390,62.39,-4.61,0.04,0.64,8.86,1
56.9400,62.44,-4.56,0.43,-0.11,8.86,1
57.0400,62.55,-4.45,0.89,0.21,8.86,1
57.1410,62.56,-4.44,0.15,0.16,8.86,1
57.2420,62.53,-4.47,-0.34,0.53,8.86,1
