# Time [s],# Altitude [m],# Height [m AGL],# Velocity [m/s],# Acceleration [m/s^2],# Commanded Angle [deg],# Flight Phase [int enum],# Approximate Drag Force [N],# Expected Drag Force [N],# Target Velocity [m/s],# Velocity Error [m/s
274.1630,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
274.2120,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
274.2580,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
274.3030,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
274.3500,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
274.3960,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
274.4420,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
274.4870,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
274.5340,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
274.5830,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
274.6290,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
274.6750,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
274.7210,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
274.7670,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
274.8130,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
274.8590,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
274.9080,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
274.9530,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.0000,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.0460,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.0930,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.1390,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.1840,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.2340,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.2800,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.3260,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.3720,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.4180,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.4640,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.5090,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.5560,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.6050,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.6510,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.6960,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.7420,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.7870,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.8320,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.8780,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.9270,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
275.9730,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.0190,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.0650,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.1110,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.1570,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.2030,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.2530,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.2990,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.3450,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.3910,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.4370,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.4830,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.5290,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.5780,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.6240,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.6700,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.7160,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.7620,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.8080,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.8540,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.8990,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.9490,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
276.9940,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.0410,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.0870,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.1330,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.1790,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.2240,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.2740,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.3190,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.3660,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.4120,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.4580,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.5040,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.5500,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.5990,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.6450,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.6910,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.7370,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.7830,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.8290,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.8750,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.9200,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
277.9700,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.0160,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.0610,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.1060,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.1520,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.1980,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.2440,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.2920,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.3380,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.3830,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.4290,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.4750,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.5200,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.5660,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.6150,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.6610,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.7070,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.7530,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.7990,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.8450,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.8910,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.9360,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
278.9860,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.0320,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.0780,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.1240,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.1700,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.2160,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.2610,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.3110,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.3570,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.4020,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.4490,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.4950,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.5410,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.5870,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.6360,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.6820,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.7280,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.7740,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.8200,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.8660,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.9130,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
279.9580,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.0070,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.0530,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.1000,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.1460,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.1920,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.2380,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.2840,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.3330,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.3790,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.4240,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.4690,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.5160,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.5620,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.6070,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.6570,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.7030,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.7510,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.7970,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.8420,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.8880,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.9330,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
280.9800,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.0280,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.0730,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.1190,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.1650,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.2100,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.2550,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.3010,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.3510,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.3970,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.4430,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.4890,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.5350,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.5810,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.6270,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.6760,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.7220,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.7680,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.8130,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.8590,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.9060,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.9520,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
281.9980,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.0460,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.0930,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.1390,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.1850,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.2310,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.2770,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.3230,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.3730,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.4190,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.4640,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.5100,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.5550,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.6020,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.6480,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.6960,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.7430,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.7880,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.8350,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.8800,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.9260,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
282.9710,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.0210,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.0670,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.1130,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.1590,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.2050,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.2510,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.2970,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.3420,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.3910,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.4360,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.4820,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.5280,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.5720,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.6180,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.6630,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.7220,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.7680,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.8140,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.8580,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.9030,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.9490,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
283.9940,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.0430,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.0890,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.1350,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.1800,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.2260,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.2790,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.3250,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.3710,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.4210,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.4670,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.5130,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.5590,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.6050,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.6510,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.6970,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.7450,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.7920,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.8370,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.8830,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.9290,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
284.9750,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.0210,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.0710,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.1170,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.1630,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.2080,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.2530,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.2990,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.3450,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.3920,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.4420,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.4870,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.5340,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.5800,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.6270,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.6730,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.7180,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.7680,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.8130,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.8590,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.9060,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.9520,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
285.9980,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.0430,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.0930,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.1390,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.1850,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.2300,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.2760,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.3220,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.3680,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.4130,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.4630,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.5080,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.5530,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.5990,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.6450,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.6900,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.7360,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.7840,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.8300,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.8770,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.9230,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
286.9690,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
287.0150,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
287.0610,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
287.1090,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
287.1560,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
287.2020,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
287.2480,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
287.2940,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
287.3400,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
287.3860,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
287.4320,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
287.4810,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
287.5270,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
287.5730,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
287.6190,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
287.6640,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
287.7100,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
287.7570,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
287.8060,1380.00,0.00,-189.62,0.00,8.86,5,-226.41,226.41,7.11,-11.07
