18.1520,478.97,411.97,273.69,86.33,8.86,2,-2298.32,592.60
18.1980,491.73,424.73,277.41,80.76,8.86,2,-2159.94,614.14
18.2440,504.61,437.61,279.94,55.00,8.86,2,-1542.06,629.11
18.2900,517.54,450.54,281.10,25.23,8.86,2,-831.76,635.74
18.3400,531.65,464.65,282.28,23.73,8.86,2,-794.35,642.57
18.3860,544.68,477.68,283.35,23.22,8.86,2,-780.87,648.78
18.4320,557.77,490.77,284.40,22.72,8.86,2,-767.77,654.93
18.4780,570.90,503.90,285.42,22.21,8.86,2,-754.51,661.00
18.5240,584.07,517.07,286.42,21.69,8.86,2,-741.10,666.99
18.5700,597.29,530.29,287.39,21.16,8.86,2,-727.54,672.89
18.6160,610.55,543.55,288.34,20.61,8.86,2,-713.84,678.71
18.6620,623.86,556.86,289.26,20.06,8.86,2,-700.02,684.42
18.7110,638.08,571.08,290.21,19.48,8.86,2,-685.55,690.38
18.7570,651.47,584.47,291.08,18.88,8.86,2,-670.89,695.85
18.8030,664.87,597.87,291.32,5.13,8.86,2,-348.78,696.78
18.8490,678.25,611.25,290.93,-8.48,8.86,2,-30.79,693.14
18.9320,702.31,635.31,289.88,-12.67,8.86,3,66.96,684.18
19.0360,732.33,665.33,288.57,-12.59,9.14,3,64.93,673.28
19.1400,762.20,695.20,287.27,-12.44,9.50,3,61.33,662.77
19.2440,791.94,724.94,285.99,-12.32,9.76,3,58.51,652.55
19.3480,821.56,754.56,284.72,-12.23,9.94,3,56.34,642.55
19.4550,851.88,784.88,283.42,-12.18,10.04,3,55.00,632.46
19.5610,881.78,814.78,279.44,-37.18,10.07,3,632.49,605.95
19.6620,911.00,844.00,275.62,-36.03,10.03,3,605.95,581.67
19.7630,938.48,871.48,272.09,-34.98,10.00,3,581.67,560.17
19.8640,965.61,898.61,268.65,-34.05,9.97,3,560.17,540.04
19.9650,992.41,925.41,265.30,-33.18,9.94,3,540.04,521.13
20.0660,1018.87,951.87,262.03,-32.36,9.88,3,521.13,503.31
20.1670,1045.01,978.01,258.84,-31.59,9.81,3,503.31,486.47
20.2680,1070.84,1003.84,255.72,-30.86,9.72,3,486.47,470.52
20.3720,1097.11,1030.11,252.58,-30.17,9.62,3,470.52,454.93
20.4730,1122.32,1055.32,249.60,-29.49,9.50,3,454.93,440.56
20.5740,1147.24,1080.24,246.69,-28.87,9.38,3,440.56,426.88
20.6750,1171.86,1104.86,243.83,-28.28,9.25,3,426.88,413.83
20.7760,1196.21,1129.21,241.03,-27.71,9.11,3,413.83,401.37
20.8770,1220.27,1153.27,238.29,-27.18,8.98,3,401.37,389.47
20.9780,1244.07,1177.07,235.60,-26.66,8.86,3,389.47,378.08
21.0780,1267.37,1200.37,232.98,-26.17,8.86,3,378.08,367.29
21.1790,1290.64,1223.64,230.38,-25.70,8.86,3,367.29,356.82
21.2830,1314.32,1247.32,227.76,-25.25,8.86,3,356.82,346.47
21.3840,1337.07,1270.07,225.25,-24.80,8.86,3,346.47,336.82
21.4840,1359.36,1292.36,222.82,-24.38,8.86,3,336.82,327.63
21.5860,1381.61,1314.61,220.39,-23.98,8.86,3,327.63,318.69
21.6900,1403.85,1336.85,217.99,-23.60,8.86,3,318.69,309.99
21.7930,1426.06,1359.06,215.60,-23.22,8.86,3,309.99,301.52
21.8960,1448.02,1381.02,213.24,-22.85,8.86,3,301.52,293.36
21.9990,1469.74,1402.74,210.92,-22.50,8.86,3,293.36,285.48
22.1050,1492.06,1425.06,208.55,-22.16,8.86,3,285.48,277.59
22.2090,1513.31,1446.31,206.31,-21.82,8.86,3,277.59,270.25
22.3110,1534.33,1467.33,204.09,-21.50,8.86,3,270.25,263.16
22.4140,1555.13,1488.13,201.91,-21.19,8.86,3,263.17,256.31
22.5180,1575.70,1508.70,199.76,-20.90,8.86,3,256.31,249.68
22.6210,1596.06,1529.06,197.63,-20.61,8.86,3,249.68,243.26
22.7230,1616.20,1549.20,195.54,-20.33,8.86,3,243.26,237.04
22.8260,1636.13,1569.13,193.47,-20.06,8.86,3,237.04,231.02
22.9290,1655.84,1588.84,191.43,-19.80,8.86,3,231.02,225.18
23.0360,1676.10,1609.10,189.34,-19.55,8.86,3,225.18,219.30
23.1400,1695.59,1628.59,187.34,-19.29,8.86,3,219.30,213.76
23.2430,1714.68,1647.68,185.37,-19.05,8.86,3,213.76,208.44
23.3460,1733.57,1666.57,183.44,-18.82,8.86,3,208.44,203.27
23.4490,1752.27,1685.27,181.52,-18.60,8.86,3,203.27,198.25
23.5520,1770.77,1703.77,179.63,-18.38,8.86,3,198.26,193.38
23.6550,1789.08,1722.08,177.75,-18.17,8.86,3,193.38,188.64
23.7580,1807.20,1740.20,175.90,-17.97,8.86,3,188.64,184.03
23.8650,1825.82,1758.82,174.00,-17.77,8.86,3,184.03,179.38
23.9680,1843.55,1776.55,172.19,-17.56,8.86,3,179.38,175.03
24.0710,1861.11,1794.11,170.40,-17.38,8.86,3,175.03,170.79
24.1740,1878.47,1811.47,168.63,-17.19,8.86,3,170.79,166.67
24.2770,1895.66,1828.66,166.88,-17.01,8.86,3,166.67,162.66
24.3800,1912.67,1845.67,165.15,-16.84,8.86,3,162.66,158.75
24.4830,1929.51,1862.51,163.43,-16.67,8.86,3,158.75,154.94
24.5860,1946.17,1879.17,161.73,-16.51,8.86,3,154.94,151.23
24.6890,1962.65,1895.65,160.05,-16.35,8.86,3,151.23,147.62
24.7950,1979.43,1912.43,158.33,-16.19,8.86,3,147.62,143.99
