# Time [s],# Altitude [m],# Height [m AGL],# Velocity [m/s],# Acceleration [m/s^2],# Commanded Angle [deg],# Flight Phase [int enum],# Approximate Drag Force [N],# Expected Drag Force [N],# Target Velocity [m/s],# Velocity Error [m/s],# Roll [deg],# Relative Roll [deg],# Pitch (x) [deg],# Pitch (y) [deg],# Pitch (from vertical) [deg]
12502.4780,1388.44,8.44,-0.13,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12502.5400,1388.39,8.39,-0.58,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12502.6080,1388.40,8.40,0.10,0.05,4.32,6,-64.78,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12502.6690,1388.37,8.37,-0.36,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12502.7320,1388.38,8.38,0.07,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12502.7950,1388.40,8.40,0.38,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12502.8580,1388.45,8.45,0.53,0.10,4.32,6,-65.11,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12502.9210,1388.42,8.42,-0.32,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12502.9880,1388.41,8.41,-0.09,0.04,4.32,6,-64.71,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12503.0500,1388.44,8.44,0.32,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12503.1130,1388.41,8.41,-0.41,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12503.1760,1388.39,8.39,-0.19,0.10,4.32,6,-65.11,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12503.2400,1388.37,8.37,-0.23,0.04,4.32,6,-64.71,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12503.3050,1388.38,8.38,0.08,0.05,4.32,6,-64.78,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12503.3690,1388.37,8.37,-0.13,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12503.4320,1388.34,8.34,-0.38,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12503.4940,1388.35,8.35,0.09,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12503.5550,1388.33,8.33,-0.25,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12503.6220,1388.33,8.33,-0.03,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12503.6850,1388.36,8.36,0.38,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12503.7480,1388.35,8.35,-0.04,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12503.8120,1388.36,8.36,0.13,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12503.8740,1388.34,8.34,-0.29,0.10,4.32,6,-65.11,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12503.9400,1388.31,8.31,-0.42,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12504.0030,1388.35,8.35,0.53,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12504.0660,1388.37,8.37,0.31,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12504.1290,1388.37,8.37,-0.05,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12504.1930,1388.40,8.40,0.40,0.04,4.32,6,-64.71,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12504.2550,1388.42,8.42,0.23,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12504.3210,1388.41,8.41,-0.06,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12504.3840,1388.43,8.43,0.24,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12504.4460,1388.45,8.45,0.26,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12504.5090,1388.43,8.43,-0.31,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12504.5720,1388.36,8.36,-0.84,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12504.6370,1388.39,8.39,0.35,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12504.7010,1388.38,8.38,-0.24,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12504.7650,1388.40,8.40,0.27,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12504.8260,1388.40,8.40,0.09,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12504.8890,1388.40,8.40,-0.07,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12504.9560,1388.40,8.40,0.07,0.05,4.32,6,-64.78,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12505.0180,1388.40,8.40,-0.04,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12505.0800,1388.38,8.38,-0.33,0.05,4.32,6,-64.78,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12505.1430,1388.37,8.37,-0.08,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12505.2070,1388.36,8.36,-0.09,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12505.2740,1388.39,8.39,0.38,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12505.3370,1388.37,8.37,-0.30,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12505.4000,1388.41,8.41,0.48,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12505.4610,1388.40,8.40,-0.12,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12505.5250,1388.36,8.36,-0.54,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12505.5880,1388.35,8.35,-0.10,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12505.6550,1388.41,8.41,0.74,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12505.7180,1388.40,8.40,-0.04,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12505.7870,1388.40,8.40,-0.01,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12505.8500,1388.44,8.44,0.39,0.05,4.32,6,-64.78,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12505.9120,1388.43,8.43,-0.06,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12505.9790,1388.44,8.44,0.16,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12506.0410,1388.43,8.43,-0.18,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12506.1030,1388.44,8.44,0.11,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12506.1650,1388.43,8.43,-0.16,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12506.2280,1388.40,8.40,-0.30,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12506.2940,1388.41,8.41,0.05,0.05,4.32,6,-64.78,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12506.3580,1388.42,8.42,0.20,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12506.4210,1388.46,8.46,0.43,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12506.4830,1388.43,8.43,-0.33,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12506.5450,1388.41,8.41,-0.25,0.05,4.32,6,-64.78,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12506.6110,1388.46,8.46,0.65,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12506.6730,1388.44,8.44,-0.27,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12506.7380,1388.44,8.44,-0.07,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12506.8010,1388.42,8.42,-0.22,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12506.8630,1388.43,8.43,0.16,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12506.9260,1388.46,8.46,0.36,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12506.9830,1388.46,8.46,0.02,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12507.0460,1388.44,8.44,-0.27,0.05,4.32,6,-64.78,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12507.1090,1388.42,8.42,-0.27,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12507.1730,1388.42,8.42,0.04,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12507.2340,1388.50,8.50,0.94,0.10,4.32,6,-65.11,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12507.3010,1388.49,8.49,-0.12,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12507.3640,1388.48,8.48,-0.06,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12507.4330,1388.50,8.50,0.27,0.10,4.32,6,-65.11,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12507.4950,1388.53,8.53,0.29,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12507.5580,1388.48,8.48,-0.64,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12507.6240,1388.46,8.46,-0.27,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12507.6860,1388.44,8.44,-0.18,0.10,4.32,6,-65.11,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12507.7490,1388.44,8.44,0.00,0.06,4.32,6,-64.84,-0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12507.8120,1388.46,8.46,0.29,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12507.8750,1388.44,8.44,-0.29,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12507.9420,1388.43,8.43,-0.17,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12508.0050,1388.45,8.45,0.31,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12508.0670,1388.43,8.43,-0.24,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12508.1300,1388.45,8.45,0.20,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12508.1930,1388.44,8.44,-0.07,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12508.2590,1388.47,8.47,0.35,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12508.3210,1388.47,8.47,0.03,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12508.3840,1388.46,8.46,-0.14,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12508.4470,1388.42,8.42,-0.53,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12508.5100,1388.45,8.45,0.41,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12508.5720,1388.43,8.43,-0.28,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12508.6440,1388.40,8.40,-0.35,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12508.7080,1388.42,8.42,0.20,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12508.7700,1388.42,8.42,0.05,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12508.8320,1388.41,8.41,-0.13,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12508.8950,1388.42,8.42,0.05,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12508.9600,1388.44,8.44,0.29,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12509.0230,1388.46,8.46,0.33,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12509.0860,1388.45,8.45,-0.18,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12509.1490,1388.44,8.44,-0.20,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12509.2120,1388.42,8.42,-0.16,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12509.2790,1388.39,8.39,-0.40,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12509.3410,1388.40,8.40,0.17,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12509.4020,1388.42,8.42,0.27,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12509.4660,1388.44,8.44,0.14,0.05,4.32,6,-64.78,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12509.5280,1388.46,8.46,0.31,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12509.5900,1388.44,8.44,-0.21,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12509.6570,1388.43,8.43,-0.16,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12509.7210,1388.40,8.40,-0.37,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12509.7820,1388.44,8.44,0.45,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12509.8460,1388.47,8.47,0.47,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12509.9100,1388.46,8.46,-0.18,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12509.9760,1388.50,8.50,0.44,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12510.0390,1388.47,8.47,-0.39,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12510.1020,1388.47,8.47,0.05,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12510.1640,1388.48,8.48,0.06,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12510.2270,1388.44,8.44,-0.49,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12510.2930,1388.47,8.47,0.45,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12510.3550,1388.42,8.42,-0.69,0.05,4.32,6,-64.78,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12510.4160,1388.39,8.39,-0.39,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12510.4790,1388.42,8.42,0.38,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12510.5420,1388.42,8.42,-0.02,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12510.6100,1388.41,8.41,-0.09,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12510.6730,1388.42,8.42,0.15,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12510.7360,1388.43,8.43,0.14,0.05,4.32,6,-64.78,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12510.7980,1388.47,8.47,0.47,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12510.8610,1388.48,8.48,0.10,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12510.9250,1388.45,8.45,-0.30,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12510.9920,1388.49,8.49,0.37,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12511.0560,1388.44,8.44,-0.51,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12511.1240,1388.43,8.43,-0.18,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12511.1870,1388.41,8.41,-0.26,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12511.2480,1388.39,8.39,-0.27,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12511.3160,1388.40,8.40,0.09,0.05,4.32,6,-64.78,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12511.3780,1388.39,8.39,-0.12,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12511.4390,1388.43,8.43,0.57,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12511.5030,1388.41,8.41,-0.20,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12511.5660,1388.44,8.44,0.33,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12511.6320,1388.44,8.44,-0.01,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12511.6950,1388.44,8.44,-0.07,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12511.7580,1388.44,8.44,0.00,0.07,4.32,6,-64.91,-0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12511.8200,1388.42,8.42,-0.20,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12511.8820,1388.45,8.45,0.34,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12511.9480,1388.43,8.43,-0.26,0.10,4.32,6,-65.11,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12512.0100,1388.42,8.42,-0.02,0.05,4.32,6,-64.78,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12512.0720,1388.45,8.45,0.36,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12512.1330,1388.49,8.49,0.47,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12512.1970,1388.50,8.50,0.10,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12512.2600,1388.48,8.48,-0.27,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12512.3190,1388.45,8.45,-0.32,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12512.3820,1388.47,8.47,0.19,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12512.4440,1388.43,8.43,-0.44,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12512.5070,1388.46,8.46,0.30,0.10,4.32,6,-65.11,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12512.5710,1388.46,8.46,0.06,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12512.6360,1388.50,8.50,0.52,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12512.7000,1388.46,8.46,-0.55,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12512.7630,1388.48,8.48,0.24,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12512.8250,1388.47,8.47,-0.10,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12512.8870,1388.44,8.44,-0.36,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12512.9530,1388.44,8.44,-0.02,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12513.0160,1388.44,8.44,0.00,0.07,4.32,6,-64.91,-0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12513.0790,1388.48,8.48,0.42,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12513.1410,1388.51,8.51,0.40,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12513.2040,1388.48,8.48,-0.34,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12513.2710,1388.51,8.51,0.31,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12513.3340,1388.50,8.50,-0.14,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12513.3970,1388.49,8.49,-0.09,0.05,4.32,6,-64.78,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12513.4600,1388.45,8.45,-0.47,0.04,4.32,6,-64.71,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12513.5280,1388.44,8.44,-0.12,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12513.5940,1388.45,8.45,0.08,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12513.6570,1388.46,8.46,0.18,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12513.7190,1388.45,8.45,-0.18,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12513.7870,1388.43,8.43,-0.27,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12513.8490,1388.47,8.47,0.57,0.05,4.32,6,-64.78,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12513.9130,1388.46,8.46,-0.18,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12513.9790,1388.49,8.49,0.41,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12514.0400,1388.49,8.49,0.04,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12514.1040,1388.47,8.47,-0.27,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12514.1670,1388.48,8.48,0.07,0.10,4.32,6,-65.11,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12514.2290,1388.52,8.52,0.57,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12514.3000,1388.46,8.46,-0.69,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12514.3630,1388.47,8.47,0.12,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12514.4270,1388.43,8.43,-0.45,0.05,4.32,6,-64.78,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12514.4880,1388.44,8.44,0.10,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12514.5510,1388.43,8.43,-0.12,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12514.6170,1388.45,8.45,0.20,0.03,4.32,6,-64.65,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12514.6790,1388.44,8.44,-0.17,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12514.7420,1388.42,8.42,-0.24,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12514.8050,1388.42,8.42,-0.02,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12514.8690,1388.38,8.38,-0.46,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12514.9360,1388.40,8.40,0.26,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12514.9990,1388.38,8.38,-0.29,0.09,4.32,6,-65.04,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12515.0610,1388.38,8.38,-0.01,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12515.1250,1388.41,8.41,0.37,0.06,4.32,6,-64.84,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12515.1880,1388.42,8.42,0.22,0.04,4.32,6,-64.71,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12515.2510,1388.43,8.43,0.11,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12515.3180,1388.44,8.44,0.16,0.08,4.32,6,-64.97,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
12515.3810,1388.45,8.45,0.11,0.07,4.32,6,-64.91,0.00,0.00,0.00,19.69,5419.69,86.06,178.25,93.94
